ano,ente,codigo,instituicao,conta,valor,coluna
2025,municipio,1100809,Prefeitura Municipal de Candeias do Jamari - RO,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,116637783.34,Até o 2º Quadrimestre
2025,municipio,1100809,Prefeitura Municipal de Candeias do Jamari - RO,% da DC sobre a RCL AJUSTADA (I/VI),12.66,Até o 2º Quadrimestre
2025,municipio,1100809,Prefeitura Municipal de Candeias do Jamari - RO,% da DCL sobre a RCL AJUSTADA,-8.75,Até o 2º Quadrimestre
2025,municipio,1100908,Prefeitura Municipal de Castanheiras - RO,DÍVIDA CONSOLIDADA,5131128.89,Até o 2º Quadrimestre
2025,municipio,1100908,Prefeitura Municipal de Castanheiras - RO,Disponibilidade de Caixa,9856016.87,Até o 2º Quadrimestre
2025,municipio,1100908,Prefeitura Municipal de Castanheiras - RO,Disponibilidade de Caixa Bruta,10196827.45,Até o 2º Quadrimestre
2025,municipio,1100908,Prefeitura Municipal de Castanheiras - RO,RECEITA CORRENTE LÍQUIDA,37216702.79,Até o 2º Quadrimestre
2025,municipio,1100908,Prefeitura Municipal de Castanheiras - RO,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,36666702.79,Até o 2º Quadrimestre
2025,municipio,1100908,Prefeitura Municipal de Castanheiras - RO,% da DC sobre a RCL AJUSTADA (I/VI),13.99,Até o 2º Quadrimestre
2025,municipio,1100908,Prefeitura Municipal de Castanheiras - RO,% da DCL sobre a RCL AJUSTADA,-12.91,Até o 2º Quadrimestre
2025,municipio,1100700,Prefeitura Municipal de Campo Novo de Rondônia - RO,DÍVIDA CONSOLIDADA,19364888.21,Até o 1º Semestre
2025,municipio,1100700,Prefeitura Municipal de Campo Novo de Rondônia - RO,Disponibilidade de Caixa,25066861.97,Até o 1º Semestre
2025,municipio,1100700,Prefeitura Municipal de Campo Novo de Rondônia - RO,Disponibilidade de Caixa Bruta,25651636.52,Até o 1º Semestre
2025,municipio,1100700,Prefeitura Municipal de Campo Novo de Rondônia - RO,RECEITA CORRENTE LÍQUIDA,76425304.43,Até o 1º Semestre
2025,municipio,1100700,Prefeitura Municipal de Campo Novo de Rondônia - RO,% da DC sobre a RCL AJUSTADA (I/VI),26.29,Até o 1º Semestre
2025,municipio,1100700,Prefeitura Municipal de Campo Novo de Rondônia - RO,% da DCL sobre a RCL AJUSTADA,-7.74,Até o 1º Semestre
2025,municipio,1100700,Prefeitura Municipal de Campo Novo de Rondônia - RO,Precatórios (Não incluídos na DC),131444.75,Até o 1º Semestre
2025,municipio,1100072,Prefeitura Municipal de Corumbiara - RO,DÍVIDA CONSOLIDADA,17679.93,Até o 1º Semestre
2025,municipio,1100072,Prefeitura Municipal de Corumbiara - RO,Disponibilidade de Caixa,48621717.77,Até o 1º Semestre
2025,municipio,1100072,Prefeitura Municipal de Corumbiara - RO,Disponibilidade de Caixa Bruta,49077245.32,Até o 1º Semestre
2025,municipio,1100072,Prefeitura Municipal de Corumbiara - RO,RECEITA CORRENTE LÍQUIDA,73947834.9,Até o 1º Semestre
2025,municipio,1100072,Prefeitura Municipal de Corumbiara - RO,% da DC sobre a RCL AJUSTADA (I/VI),0.02,Até o 1º Semestre
2025,municipio,1100072,Prefeitura Municipal de Corumbiara - RO,% da DCL sobre a RCL AJUSTADA,-65.73,Até o 1º Semestre
2025,municipio,1100072,Prefeitura Municipal de Corumbiara - RO,Precatórios (Não incluídos na DC),52117.38,Até o 1º Semestre
2025,municipio,1100056,Prefeitura Municipal de Cerejeiras - RO,DÍVIDA CONSOLIDADA,22891.02,Até o 1º Semestre
2025,municipio,1100056,Prefeitura Municipal de Cerejeiras - RO,Disponibilidade de Caixa,65604776.36,Até o 1º Semestre
2025,municipio,1100056,Prefeitura Municipal de Cerejeiras - RO,Disponibilidade de Caixa Bruta,66820749.25,Até o 1º Semestre
2025,municipio,1100056,Prefeitura Municipal de Cerejeiras - RO,RECEITA CORRENTE LÍQUIDA,111614311.67,Até o 1º Semestre
2025,municipio,1100056,Prefeitura Municipal de Cerejeiras - RO,% da DC sobre a RCL AJUSTADA (I/VI),0.02,Até o 1º Semestre
2025,municipio,1100056,Prefeitura Municipal de Cerejeiras - RO,% da DCL sobre a RCL AJUSTADA,-58.84,Até o 1º Semestre
2025,municipio,1100056,Prefeitura Municipal de Cerejeiras - RO,Precatórios (Não incluídos na DC),704387.87,Até o 1º Semestre
2025,municipio,1100064,Prefeitura Municipal de Colorado do Oeste - RO,DÍVIDA CONSOLIDADA,17864984.62,Até o 1º Semestre
2025,municipio,1100064,Prefeitura Municipal de Colorado do Oeste - RO,Precatórios (inclusive) Vencidos e Não Pagos,682618.64,Até o 1º Semestre
2025,municipio,1100064,Prefeitura Municipal de Colorado do Oeste - RO,Disponibilidade de Caixa,26923466.53,Até o 1º Semestre
2025,municipio,1100064,Prefeitura Municipal de Colorado do Oeste - RO,Disponibilidade de Caixa Bruta,27366469.91,Até o 1º Semestre
2025,municipio,1100064,Prefeitura Municipal de Colorado do Oeste - RO,RECEITA CORRENTE LÍQUIDA,93316276.9,Até o 1º Semestre
2025,municipio,1100064,Prefeitura Municipal de Colorado do Oeste - RO,% da DC sobre a RCL AJUSTADA (I/VI),19.24,Até o 1º Semestre
2025,municipio,1100064,Prefeitura Municipal de Colorado do Oeste - RO,% da DCL sobre a RCL AJUSTADA,-10.1,Até o 1º Semestre
2025,municipio,1100080,Prefeitura Municipal de Costa Marques - RO,DÍVIDA CONSOLIDADA,20405144.34,Até o 1º Semestre
2025,municipio,1100080,Prefeitura Municipal de Costa Marques - RO,Precatórios (inclusive) Vencidos e Não Pagos,3665556.45,Até o 1º Semestre
2025,municipio,1100080,Prefeitura Municipal de Costa Marques - RO,Disponibilidade de Caixa,21683331.68,Até o 1º Semestre
2025,municipio,1100080,Prefeitura Municipal de Costa Marques - RO,Disponibilidade de Caixa Bruta,24290331.87,Até o 1º Semestre
2025,municipio,1100080,Prefeitura Municipal de Costa Marques - RO,RECEITA CORRENTE LÍQUIDA,77984476.03,Até o 1º Semestre
2025,municipio,1100080,Prefeitura Municipal de Costa Marques - RO,% da DC sobre a RCL AJUSTADA (I/VI),26.17,Até o 1º Semestre
2025,municipio,1100080,Prefeitura Municipal de Costa Marques - RO,% da DCL sobre a RCL AJUSTADA,-1.64,Até o 1º Semestre
2025,municipio,1100924,Prefeitura Municipal de Chupinguaia - RO,DÍVIDA CONSOLIDADA,1587092.74,Até o 1º Semestre
2025,municipio,1100924,Prefeitura Municipal de Chupinguaia - RO,Disponibilidade de Caixa,35852561.42,Até o 1º Semestre
2025,municipio,1100924,Prefeitura Municipal de Chupinguaia - RO,Disponibilidade de Caixa Bruta,37044660.35,Até o 1º Semestre
2025,municipio,1100924,Prefeitura Municipal de Chupinguaia - RO,RECEITA CORRENTE LÍQUIDA,92276763.45,Até o 1º Semestre
2025,municipio,1100924,Prefeitura Municipal de Chupinguaia - RO,% da DC sobre a RCL AJUSTADA (I/VI),1.73,Até o 1º Semestre
2025,municipio,1100924,Prefeitura Municipal de Chupinguaia - RO,% da DCL sobre a RCL AJUSTADA,-37.35,Até o 1º Semestre
2025,municipio,1100924,Prefeitura Municipal de Chupinguaia - RO,Precatórios (Não incluídos na DC),186475.98,Até o 1º Semestre
2025,municipio,1100940,Prefeitura Municipal de Cujubim - RO,DÍVIDA CONSOLIDADA,19169157.53,Até o 1º Semestre
2025,municipio,1100940,Prefeitura Municipal de Cujubim - RO,Disponibilidade de Caixa,35195283.17,Até o 1º Semestre
2025,municipio,1100940,Prefeitura Municipal de Cujubim - RO,Disponibilidade de Caixa Bruta,36914148.91,Até o 1º Semestre
2025,municipio,1100940,Prefeitura Municipal de Cujubim - RO,RECEITA CORRENTE LÍQUIDA,133216908.14,Até o 1º Semestre
2025,municipio,1100940,Prefeitura Municipal de Cujubim - RO,% da DC sobre a RCL AJUSTADA (I/VI),14.51,Até o 1º Semestre
2025,municipio,1100940,Prefeitura Municipal de Cujubim - RO,% da DCL sobre a RCL AJUSTADA,-12.16,Até o 1º Semestre
2025,municipio,1100940,Prefeitura Municipal de Cujubim - RO,Precatórios (Não incluídos na DC),1152816.41,Até o 1º Semestre
2025,municipio,1100098,Prefeitura Municipal de Espigão D'Oeste - RO,DÍVIDA CONSOLIDADA,5891576.43,Até o 1º Semestre
2025,municipio,1100098,Prefeitura Municipal de Espigão D'Oeste - RO,Disponibilidade de Caixa,59974525.6,Até o 1º Semestre
2025,municipio,1100098,Prefeitura Municipal de Espigão D'Oeste - RO,Disponibilidade de Caixa Bruta,61460901.2,Até o 1º Semestre
2025,municipio,1100098,Prefeitura Municipal de Espigão D'Oeste - RO,RECEITA CORRENTE LÍQUIDA,140136742.64,Até o 1º Semestre
2025,municipio,1100098,Prefeitura Municipal de Espigão D'Oeste - RO,% da DC sobre a RCL AJUSTADA (I/VI),4.35,Até o 1º Semestre
2025,municipio,1100098,Prefeitura Municipal de Espigão D'Oeste - RO,% da DCL sobre a RCL AJUSTADA,-39.89,Até o 1º Semestre
2025,municipio,1100098,Prefeitura Municipal de Espigão D'Oeste - RO,Precatórios (Não incluídos na DC),1638219.72,Até o 1º Semestre
2025,municipio,1101005,Prefeitura Municipal de Governador Jorge Teixeira - RO,DÍVIDA CONSOLIDADA,2850134.12,Até o 1º Semestre
2025,municipio,1101005,Prefeitura Municipal de Governador Jorge Teixeira - RO,Disponibilidade de Caixa,11432124.6,Até o 1º Semestre
2025,municipio,1101005,Prefeitura Municipal de Governador Jorge Teixeira - RO,Disponibilidade de Caixa Bruta,12056434.79,Até o 1º Semestre
2025,municipio,1101005,Prefeitura Municipal de Governador Jorge Teixeira - RO,RECEITA CORRENTE LÍQUIDA,54889040.21,Até o 1º Semestre
2025,municipio,1101005,Prefeitura Municipal de Governador Jorge Teixeira - RO,% da DC sobre a RCL AJUSTADA (I/VI),5.27,Até o 1º Semestre
2025,municipio,1101005,Prefeitura Municipal de Governador Jorge Teixeira - RO,% da DCL sobre a RCL AJUSTADA,-16.04,Até o 1º Semestre
2025,municipio,1101005,Prefeitura Municipal de Governador Jorge Teixeira - RO,Precatórios (Não incluídos na DC),80505.15,Até o 1º Semestre
2025,municipio,1100106,Prefeitura Municipal de Guajará-Mirim - RO,DÍVIDA CONSOLIDADA,61936997.36,Até o 2º Quadrimestre
2025,municipio,1100106,Prefeitura Municipal de Guajará-Mirim - RO,Precatórios (inclusive) Vencidos e Não Pagos,39409403.2,Até o 2º Quadrimestre
2025,municipio,1100106,Prefeitura Municipal de Guajará-Mirim - RO,Disponibilidade de Caixa,-2260639.4,Até o 2º Quadrimestre
2025,municipio,1100106,Prefeitura Municipal de Guajará-Mirim - RO,RECEITA CORRENTE LÍQUIDA,179048861.05,Até o 2º Quadrimestre
2025,municipio,1100106,Prefeitura Municipal de Guajará-Mirim - RO,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,177443265.58,Até o 2º Quadrimestre
2025,municipio,1100106,Prefeitura Municipal de Guajará-Mirim - RO,% da DC sobre a RCL AJUSTADA (I/VI),34.91,Até o 2º Quadrimestre
2025,municipio,1100106,Prefeitura Municipal de Guajará-Mirim - RO,% da DCL sobre a RCL AJUSTADA,36.18,Até o 2º Quadrimestre
2025,municipio,1101104,Prefeitura Municipal de Itapuã do Oeste - RO,DÍVIDA CONSOLIDADA,3903707.74,Até o 2º Quadrimestre
2025,municipio,1101104,Prefeitura Municipal de Itapuã do Oeste - RO,Disponibilidade de Caixa,46555412.15,Até o 2º Quadrimestre
2025,municipio,1101104,Prefeitura Municipal de Itapuã do Oeste - RO,Disponibilidade de Caixa Bruta,46971607.3,Até o 2º Quadrimestre
2025,municipio,1101104,Prefeitura Municipal de Itapuã do Oeste - RO,RECEITA CORRENTE LÍQUIDA,67978750.39,Até o 2º Quadrimestre
