exercicio,periodo,relatorio,co_ibge,instituicao,uf,conta,valor,simplificado
2024,3,RGF-Municipio,2311405,QUIXERAMOBIM,CE,Precatórios (Não incluídos na DC),21049.35,False
2024,3,RGF-Municipio,2313609,UBAJARA,CE,DÍVIDA CONSOLIDADA,33974480.91,False
2024,3,RGF-Municipio,2313609,UBAJARA,CE,Disponibilidade de Caixa,4603239.33,False
2024,3,RGF-Municipio,2313609,UBAJARA,CE,Disponibilidade de Caixa Bruta,12535025.66,False
2024,3,RGF-Municipio,2313609,UBAJARA,CE,RECEITA CORRENTE LÍQUIDA,165076005.06,False
2024,3,RGF-Municipio,2313609,UBAJARA,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,162690202.06,False
2024,3,RGF-Municipio,2313609,UBAJARA,CE,% da DC sobre a RCL AJUSTADA,20.88,False
2024,3,RGF-Municipio,2313609,UBAJARA,CE,% da DCL sobre a RCL AJUSTADA,18.04,False
2024,3,RGF-Municipio,2313609,UBAJARA,CE,Precatórios (Não incluídos na DC),624812.17,False
2024,3,RGF-Municipio,2300150,ACARAPE,CE,DÍVIDA CONSOLIDADA,29516911.84,False
2024,3,RGF-Municipio,2300150,ACARAPE,CE,Disponibilidade de Caixa,4739796.49,False
2024,3,RGF-Municipio,2300150,ACARAPE,CE,Disponibilidade de Caixa Bruta,12370539.6,False
2024,3,RGF-Municipio,2300150,ACARAPE,CE,RECEITA CORRENTE LÍQUIDA,85169639.15,False
2024,3,RGF-Municipio,2300150,ACARAPE,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,84369639.15,False
2024,3,RGF-Municipio,2300150,ACARAPE,CE,% da DC sobre a RCL AJUSTADA,34.99,False
2024,3,RGF-Municipio,2300150,ACARAPE,CE,% da DCL sobre a RCL AJUSTADA,29.37,False
2024,3,RGF-Municipio,2301604,ASSARE,CE,DÍVIDA CONSOLIDADA,25261274.59,False
2024,3,RGF-Municipio,2301604,ASSARE,CE,Disponibilidade de Caixa,11002820.34,False
2024,3,RGF-Municipio,2301604,ASSARE,CE,Disponibilidade de Caixa Bruta,15362676.41,False
2024,3,RGF-Municipio,2301604,ASSARE,CE,RECEITA CORRENTE LÍQUIDA,115786162.69,False
2024,3,RGF-Municipio,2301604,ASSARE,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,111836162.69,False
2024,3,RGF-Municipio,2301604,ASSARE,CE,% da DC sobre a RCL AJUSTADA,22.59,False
2024,3,RGF-Municipio,2301604,ASSARE,CE,% da DCL sobre a RCL AJUSTADA,12.75,False
2024,3,RGF-Municipio,2303907,CHAVAL,CE,DÍVIDA CONSOLIDADA,20909810.31,False
2024,3,RGF-Municipio,2303907,CHAVAL,CE,Disponibilidade de Caixa,384052.97,False
2024,3,RGF-Municipio,2303907,CHAVAL,CE,Disponibilidade de Caixa Bruta,4714882.98,False
2024,3,RGF-Municipio,2303907,CHAVAL,CE,RECEITA CORRENTE LÍQUIDA,73957041.08,False
2024,3,RGF-Municipio,2303907,CHAVAL,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,73457041.08,False
2024,3,RGF-Municipio,2303907,CHAVAL,CE,% da DC sobre a RCL AJUSTADA,28.47,False
2024,3,RGF-Municipio,2303907,CHAVAL,CE,% da DCL sobre a RCL AJUSTADA,27.94,False
2024,3,RGF-Municipio,2305266,IBARETAMA,CE,DÍVIDA CONSOLIDADA,25171151.85,False
2024,3,RGF-Municipio,2305266,IBARETAMA,CE,Disponibilidade de Caixa,908805.54,False
2024,3,RGF-Municipio,2305266,IBARETAMA,CE,Disponibilidade de Caixa Bruta,7075176.68,False
2024,3,RGF-Municipio,2305266,IBARETAMA,CE,RECEITA CORRENTE LÍQUIDA,70998501.62,False
2024,3,RGF-Municipio,2305266,IBARETAMA,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,70998501.62,False
2024,3,RGF-Municipio,2305266,IBARETAMA,CE,% da DC sobre a RCL AJUSTADA,35.45,False
2024,3,RGF-Municipio,2305266,IBARETAMA,CE,% da DCL sobre a RCL AJUSTADA,34.17,False
2024,3,RGF-Municipio,2305266,IBARETAMA,CE,Precatórios (Não incluídos na DC),93503.15,False
2024,3,RGF-Municipio,2307304,JUAZEIRO DO NORTE,CE,DÍVIDA CONSOLIDADA,592558289.53,False
2024,3,RGF-Municipio,2307304,JUAZEIRO DO NORTE,CE,Disponibilidade de Caixa,-13311329.25,False
2024,3,RGF-Municipio,2307304,JUAZEIRO DO NORTE,CE,Disponibilidade de Caixa Bruta,55406456.16,False
2024,3,RGF-Municipio,2307304,JUAZEIRO DO NORTE,CE,RECEITA CORRENTE LÍQUIDA,960072874.16,False
2024,3,RGF-Municipio,2307304,JUAZEIRO DO NORTE,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,953292874.16,False
2024,3,RGF-Municipio,2307304,JUAZEIRO DO NORTE,CE,% da DC sobre a RCL AJUSTADA,62.16,False
2024,3,RGF-Municipio,2307304,JUAZEIRO DO NORTE,CE,% da DCL sobre a RCL AJUSTADA,63.56,False
2024,3,RGF-Municipio,2307304,JUAZEIRO DO NORTE,CE,Precatórios (Não incluídos na DC),398116.98,False
2024,3,RGF-Municipio,2309458,OCARA,CE,DÍVIDA CONSOLIDADA,30426817.39,False
2024,3,RGF-Municipio,2309458,OCARA,CE,Disponibilidade de Caixa,-1918188.86,False
2024,3,RGF-Municipio,2309458,OCARA,CE,Disponibilidade de Caixa Bruta,5014120.31,False
2024,3,RGF-Municipio,2309458,OCARA,CE,RECEITA CORRENTE LÍQUIDA,112842921.24,False
2024,3,RGF-Municipio,2309458,OCARA,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,111542921.24,False
2024,3,RGF-Municipio,2309458,OCARA,CE,% da DC sobre a RCL AJUSTADA,27.28,False
2024,3,RGF-Municipio,2309458,OCARA,CE,% da DCL sobre a RCL AJUSTADA,28.99,False
2024,3,RGF-Municipio,2311504,QUIXERE,CE,DÍVIDA CONSOLIDADA,5776079.74,False
2024,3,RGF-Municipio,2311504,QUIXERE,CE,Disponibilidade de Caixa,15752538.56,False
2024,3,RGF-Municipio,2311504,QUIXERE,CE,Disponibilidade de Caixa Bruta,23685133.69,False
2024,3,RGF-Municipio,2311504,QUIXERE,CE,RECEITA CORRENTE LÍQUIDA,119224877.28,False
2024,3,RGF-Municipio,2311504,QUIXERE,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,117024877.28,False
2024,3,RGF-Municipio,2311504,QUIXERE,CE,% da DC sobre a RCL AJUSTADA,4.94,False
2024,3,RGF-Municipio,2311504,QUIXERE,CE,% da DCL sobre a RCL AJUSTADA,-8.53,False
2024,3,RGF-Municipio,2311504,QUIXERE,CE,Precatórios (Não incluídos na DC),913.35,False
2024,3,RGF-Municipio,2313708,UMARI,CE,DÍVIDA CONSOLIDADA,21747114.47,False
2024,3,RGF-Municipio,2313708,UMARI,CE,Disponibilidade de Caixa,-2316585.2,False
2024,3,RGF-Municipio,2313708,UMARI,CE,Disponibilidade de Caixa Bruta,2905892.6,False
2024,3,RGF-Municipio,2313708,UMARI,CE,RECEITA CORRENTE LÍQUIDA,45025625.43,False
2024,3,RGF-Municipio,2313708,UMARI,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,43369388.43,False
2024,3,RGF-Municipio,2313708,UMARI,CE,% da DC sobre a RCL AJUSTADA,50.14,False
2024,3,RGF-Municipio,2313708,UMARI,CE,% da DCL sobre a RCL AJUSTADA,55.43,False
2024,3,RGF-Municipio,2301703,AURORA,CE,DÍVIDA CONSOLIDADA,19753051.89,False
2024,3,RGF-Municipio,2301703,AURORA,CE,Disponibilidade de Caixa,-1352755.13,False
2024,3,RGF-Municipio,2301703,AURORA,CE,Disponibilidade de Caixa Bruta,5195873.53,False
2024,3,RGF-Municipio,2301703,AURORA,CE,RECEITA CORRENTE LÍQUIDA,97050353.85,False
2024,3,RGF-Municipio,2301703,AURORA,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,95451525.85,False
2024,3,RGF-Municipio,2301703,AURORA,CE,% da DC sobre a RCL AJUSTADA,20.69,False
2024,3,RGF-Municipio,2301703,AURORA,CE,% da DCL sobre a RCL AJUSTADA,22.11,False
2024,3,RGF-Municipio,2301703,AURORA,CE,Precatórios (Não incluídos na DC),31347.0,False
2024,3,RGF-Municipio,2303931,CHORO,CE,DÍVIDA CONSOLIDADA,40234732.35,False
2024,3,RGF-Municipio,2303931,CHORO,CE,Disponibilidade de Caixa,5583806.75,False
2024,3,RGF-Municipio,2303931,CHORO,CE,Disponibilidade de Caixa Bruta,15581506.47,False
2024,3,RGF-Municipio,2303931,CHORO,CE,RECEITA CORRENTE LÍQUIDA,75132024.58,False
2024,3,RGF-Municipio,2303931,CHORO,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,74832024.58,False
2024,3,RGF-Municipio,2303931,CHORO,CE,% da DC sobre a RCL AJUSTADA,53.77,False
2024,3,RGF-Municipio,2303931,CHORO,CE,% da DCL sobre a RCL AJUSTADA,46.3,False
2024,3,RGF-Municipio,2303931,CHORO,CE,Precatórios (Não incluídos na DC),722090.69,False
2024,3,RGF-Municipio,2305308,IBIAPINA,CE,DÍVIDA CONSOLIDADA,7998641.28,False
2024,3,RGF-Municipio,2305308,IBIAPINA,CE,Disponibilidade de Caixa,-4779457.96,False
2024,3,RGF-Municipio,2305308,IBIAPINA,CE,Disponibilidade de Caixa Bruta,5706207.62,False
2024,3,RGF-Municipio,2305308,IBIAPINA,CE,RECEITA CORRENTE LÍQUIDA,129948943.26,False
2024,3,RGF-Municipio,2305308,IBIAPINA,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,125951238.26,False
2024,3,RGF-Municipio,2305308,IBIAPINA,CE,% da DC sobre a RCL AJUSTADA,6.35,False
2024,3,RGF-Municipio,2305308,IBIAPINA,CE,% da DCL sobre a RCL AJUSTADA,10.14,False
2024,3,RGF-Municipio,2307403,JUCAS,CE,DÍVIDA CONSOLIDADA,41214212.01,False
2024,3,RGF-Municipio,2307403,JUCAS,CE,Precatórios (inclusive) Vencidos e Não Pagos,404100.15,False
2024,3,RGF-Municipio,2307403,JUCAS,CE,Disponibilidade de Caixa,838398.34,False
2024,3,RGF-Municipio,2307403,JUCAS,CE,Disponibilidade de Caixa Bruta,6334328.73,False
2024,3,RGF-Municipio,2307403,JUCAS,CE,RECEITA CORRENTE LÍQUIDA,126677403.67,False
2024,3,RGF-Municipio,2307403,JUCAS,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,126377403.67,False
2024,3,RGF-Municipio,2307403,JUCAS,CE,% da DC sobre a RCL AJUSTADA,32.61,False
2024,3,RGF-Municipio,2307403,JUCAS,CE,% da DCL sobre a RCL AJUSTADA,31.95,False
2024,3,RGF-Municipio,2311603,REDENCAO,CE,DÍVIDA CONSOLIDADA,90255821.49,False
2024,3,RGF-Municipio,2311603,REDENCAO,CE,Disponibilidade de Caixa,-654182.05,False
2024,3,RGF-Municipio,2311603,REDENCAO,CE,Disponibilidade de Caixa Bruta,7477295.35,False
2024,3,RGF-Municipio,2311603,REDENCAO,CE,RECEITA CORRENTE LÍQUIDA,140305626.12,False
2024,3,RGF-Municipio,2311603,REDENCAO,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,135955626.12,False
2024,3,RGF-Municipio,2311603,REDENCAO,CE,% da DC sobre a RCL AJUSTADA,66.39,False
2024,3,RGF-Municipio,2311603,REDENCAO,CE,% da DCL sobre a RCL AJUSTADA,66.87,False
2024,3,RGF-Municipio,2313757,UMIRIM,CE,DÍVIDA CONSOLIDADA,30740794.21,False
2024,3,RGF-Municipio,2313757,UMIRIM,CE,Disponibilidade de Caixa,-10661562.16,False
2024,3,RGF-Municipio,2313757,UMIRIM,CE,Disponibilidade de Caixa Bruta,3411638.67,False
2024,3,RGF-Municipio,2313757,UMIRIM,CE,RECEITA CORRENTE LÍQUIDA,93630714.45,False
2024,3,RGF-Municipio,2313757,UMIRIM,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,93630714.45,False
2024,3,RGF-Municipio,2313757,UMIRIM,CE,% da DC sobre a RCL AJUSTADA,32.83,False
2024,3,RGF-Municipio,2313757,UMIRIM,CE,% da DCL sobre a RCL AJUSTADA,44.22,False
2024,3,RGF-Municipio,2300101,ABAIARA,CE,DÍVIDA CONSOLIDADA,16610753.03,False
2024,3,RGF-Municipio,2300101,ABAIARA,CE,Disponibilidade de Caixa,1515588.3,False
2024,3,RGF-Municipio,2300101,ABAIARA,CE,Disponibilidade de Caixa Bruta,4048206.73,False
2024,3,RGF-Municipio,2300101,ABAIARA,CE,RECEITA CORRENTE LÍQUIDA,53797337.12,False
2024,3,RGF-Municipio,2300101,ABAIARA,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,53226628.5,False
2024,3,RGF-Municipio,2300101,ABAIARA,CE,% da DC sobre a RCL AJUSTADA,31.21,False
2024,3,RGF-Municipio,2300101,ABAIARA,CE,% da DCL sobre a RCL AJUSTADA,28.36,False
2024,3,RGF-Municipio,2301802,BAIXIO,CE,DÍVIDA CONSOLIDADA,27125526.06,False
2024,3,RGF-Municipio,2301802,BAIXIO,CE,Disponibilidade de Caixa,-544090.8,False
2024,3,RGF-Municipio,2301802,BAIXIO,CE,Disponibilidade de Caixa Bruta,3662333.72,False
2024,3,RGF-Municipio,2301802,BAIXIO,CE,RECEITA CORRENTE LÍQUIDA,39848322.14,False
2024,3,RGF-Municipio,2301802,BAIXIO,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,39350322.14,False
2024,3,RGF-Municipio,2301802,BAIXIO,CE,% da DC sobre a RCL AJUSTADA,68.93,False
2024,3,RGF-Municipio,2301802,BAIXIO,CE,% da DCL sobre a RCL AJUSTADA,70.32,False
2024,3,RGF-Municipio,2303956,CHOROZINHO,CE,DÍVIDA CONSOLIDADA,55093184.99,False
2024,3,RGF-Municipio,2303956,CHOROZINHO,CE,Disponibilidade de Caixa,10132757.8,False
2024,3,RGF-Municipio,2303956,CHOROZINHO,CE,Disponibilidade de Caixa Bruta,20734484.04,False
2024,3,RGF-Municipio,2303956,CHOROZINHO,CE,RECEITA CORRENTE LÍQUIDA,108582859.13,False
2024,3,RGF-Municipio,2303956,CHOROZINHO,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,105482859.13,False
2024,3,RGF-Municipio,2303956,CHOROZINHO,CE,% da DC sobre a RCL AJUSTADA,52.23,False
2024,3,RGF-Municipio,2303956,CHOROZINHO,CE,% da DCL sobre a RCL AJUSTADA,42.62,False
2024,3,RGF-Municipio,2303956,CHOROZINHO,CE,Precatórios (Não incluídos na DC),6934.35,False
2024,3,RGF-Municipio,2305332,IBICUITINGA,CE,DÍVIDA CONSOLIDADA,28887438.62,False
2024,3,RGF-Municipio,2305332,IBICUITINGA,CE,Disponibilidade de Caixa,2100892.75,False
2024,3,RGF-Municipio,2305332,IBICUITINGA,CE,Disponibilidade de Caixa Bruta,13247802.03,False
2024,3,RGF-Municipio,2305332,IBICUITINGA,CE,RECEITA CORRENTE LÍQUIDA,80766906.41,False
2024,3,RGF-Municipio,2305332,IBICUITINGA,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,79766906.41,False
2024,3,RGF-Municipio,2305332,IBICUITINGA,CE,% da DC sobre a RCL AJUSTADA,36.21,False
2024,3,RGF-Municipio,2305332,IBICUITINGA,CE,% da DCL sobre a RCL AJUSTADA,33.58,False
2024,3,RGF-Municipio,2305332,IBICUITINGA,CE,Precatórios (Não incluídos na DC),3855847.42,False
2024,3,RGF-Municipio,2307502,LAVRAS DA MANGABEIRA,CE,DÍVIDA CONSOLIDADA,31496432.79,False
2024,3,RGF-Municipio,2307502,LAVRAS DA MANGABEIRA,CE,Disponibilidade de Caixa,14028289.39,False
2024,3,RGF-Municipio,2307502,LAVRAS DA MANGABEIRA,CE,Disponibilidade de Caixa Bruta,18774186.32,False
2024,3,RGF-Municipio,2307502,LAVRAS DA MANGABEIRA,CE,RECEITA CORRENTE LÍQUIDA,127810463.56,False
2024,3,RGF-Municipio,2307502,LAVRAS DA MANGABEIRA,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,126551755.17,False
2024,3,RGF-Municipio,2307502,LAVRAS DA MANGABEIRA,CE,% da DC sobre a RCL AJUSTADA,24.89,False
2024,3,RGF-Municipio,2307502,LAVRAS DA MANGABEIRA,CE,% da DCL sobre a RCL AJUSTADA,13.76,False
2024,3,RGF-Municipio,2307502,LAVRAS DA MANGABEIRA,CE,Precatórios (Não incluídos na DC),7874.66,False
2024,3,RGF-Municipio,2309607,PACAJUS,CE,DÍVIDA CONSOLIDADA,137084955.17,False
2024,3,RGF-Municipio,2309607,PACAJUS,CE,Disponibilidade de Caixa,-43791573.58,False
2024,3,RGF-Municipio,2309607,PACAJUS,CE,Disponibilidade de Caixa Bruta,4763132.35,False
2024,3,RGF-Municipio,2309607,PACAJUS,CE,RECEITA CORRENTE LÍQUIDA,266920725.57,False
2024,3,RGF-Municipio,2309607,PACAJUS,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,266920725.57,False
2024,3,RGF-Municipio,2309607,PACAJUS,CE,% da DC sobre a RCL AJUSTADA,51.36,False
2024,3,RGF-Municipio,2309607,PACAJUS,CE,% da DCL sobre a RCL AJUSTADA,67.76,False
2024,3,RGF-Municipio,2309607,PACAJUS,CE,Precatórios (Não incluídos na DC),357206.26,False
2024,3,RGF-Municipio,2311702,RERIUTABA,CE,DÍVIDA CONSOLIDADA,24447269.39,False
2024,3,RGF-Municipio,2311702,RERIUTABA,CE,Disponibilidade de Caixa,-7652581.1,False
2024,3,RGF-Municipio,2311702,RERIUTABA,CE,Disponibilidade de Caixa Bruta,12252602.77,False
2024,3,RGF-Municipio,2311702,RERIUTABA,CE,RECEITA CORRENTE LÍQUIDA,110146418.88,False
2024,3,RGF-Municipio,2311702,RERIUTABA,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,108666418.88,False
2024,3,RGF-Municipio,2311702,RERIUTABA,CE,% da DC sobre a RCL AJUSTADA,22.5,False
2024,3,RGF-Municipio,2311702,RERIUTABA,CE,% da DCL sobre a RCL AJUSTADA,29.54,False
2024,3,RGF-Municipio,2311702,RERIUTABA,CE,Precatórios (Não incluídos na DC),529121.9,False
2024,3,RGF-Municipio,2313807,URUBURETAMA,CE,DÍVIDA CONSOLIDADA,53435646.31,False
2024,3,RGF-Municipio,2313807,URUBURETAMA,CE,Disponibilidade de Caixa,39708.29,False
2024,3,RGF-Municipio,2313807,URUBURETAMA,CE,Disponibilidade de Caixa Bruta,4796789.79,False
2024,3,RGF-Municipio,2313807,URUBURETAMA,CE,RECEITA CORRENTE LÍQUIDA,116753713.45,False
2024,3,RGF-Municipio,2313807,URUBURETAMA,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,113353713.45,False
2024,3,RGF-Municipio,2313807,URUBURETAMA,CE,% da DC sobre a RCL AJUSTADA,47.14,False
2024,3,RGF-Municipio,2313807,URUBURETAMA,CE,% da DCL sobre a RCL AJUSTADA,47.11,False
2024,3,RGF-Municipio,2305357,ICAPUI,CE,DÍVIDA CONSOLIDADA,70268671.06,False
2024,3,RGF-Municipio,2305357,ICAPUI,CE,Disponibilidade de Caixa Bruta,7193735.26,False
2024,3,RGF-Municipio,2305357,ICAPUI,CE,RECEITA CORRENTE LÍQUIDA,128551767.17,False
2024,3,RGF-Municipio,2305357,ICAPUI,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,126815691.17,False
2024,3,RGF-Municipio,2305357,ICAPUI,CE,% da DC sobre a RCL AJUSTADA,55.41,False
2024,3,RGF-Municipio,2305357,ICAPUI,CE,% da DCL sobre a RCL AJUSTADA,55.41,False
2024,3,RGF-Municipio,2305357,ICAPUI,CE,Precatórios (Não incluídos na DC),226893.64,False
2024,3,RGF-Municipio,2301851,BANABUIU,CE,DÍVIDA CONSOLIDADA,39201559.19,False
2024,3,RGF-Municipio,2301851,BANABUIU,CE,Disponibilidade de Caixa,-2528030.41,False
2024,3,RGF-Municipio,2301851,BANABUIU,CE,Disponibilidade de Caixa Bruta,6793096.87,False
2024,3,RGF-Municipio,2301851,BANABUIU,CE,RECEITA CORRENTE LÍQUIDA,104826773.62,False
2024,3,RGF-Municipio,2301851,BANABUIU,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,103976773.62,False
2024,3,RGF-Municipio,2301851,BANABUIU,CE,% da DC sobre a RCL AJUSTADA,37.7,False
2024,3,RGF-Municipio,2301851,BANABUIU,CE,% da DCL sobre a RCL AJUSTADA,40.13,False
2024,3,RGF-Municipio,2307601,LIMOEIRO DO NORTE,CE,DÍVIDA CONSOLIDADA,67340323.14,False
2024,3,RGF-Municipio,2307601,LIMOEIRO DO NORTE,CE,Disponibilidade de Caixa,-14912244.88,False
2024,3,RGF-Municipio,2307601,LIMOEIRO DO NORTE,CE,Disponibilidade de Caixa Bruta,14270845.06,False
2024,3,RGF-Municipio,2307601,LIMOEIRO DO NORTE,CE,RECEITA CORRENTE LÍQUIDA,264920695.49,False
2024,3,RGF-Municipio,2307601,LIMOEIRO DO NORTE,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,263420695.49,False
2024,3,RGF-Municipio,2307601,LIMOEIRO DO NORTE,CE,% da DC sobre a RCL AJUSTADA,25.56,False
2024,3,RGF-Municipio,2307601,LIMOEIRO DO NORTE,CE,% da DCL sobre a RCL AJUSTADA,31.22,False
2024,3,RGF-Municipio,2307601,LIMOEIRO DO NORTE,CE,Precatórios (Não incluídos na DC),30428.62,False
2024,3,RGF-Municipio,2309706,PACATUBA,CE,DÍVIDA CONSOLIDADA,135367878.8,False
2024,3,RGF-Municipio,2309706,PACATUBA,CE,Disponibilidade de Caixa,-28234891.97,False
2024,3,RGF-Municipio,2309706,PACATUBA,CE,Disponibilidade de Caixa Bruta,12462821.74,False
2024,3,RGF-Municipio,2309706,PACATUBA,CE,RECEITA CORRENTE LÍQUIDA,324134238.14,False
2024,3,RGF-Municipio,2309706,PACATUBA,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,317286064.14,False
2024,3,RGF-Municipio,2309706,PACATUBA,CE,% da DC sobre a RCL AJUSTADA,42.66,False
2024,3,RGF-Municipio,2309706,PACATUBA,CE,% da DCL sobre a RCL AJUSTADA,51.56,False
2024,3,RGF-Municipio,2311801,RUSSAS,CE,DÍVIDA CONSOLIDADA,29166936.99,False
2024,3,RGF-Municipio,2311801,RUSSAS,CE,Disponibilidade de Caixa,27857784.87,False
2024,3,RGF-Municipio,2311801,RUSSAS,CE,Disponibilidade de Caixa Bruta,35243659.36,False
2024,3,RGF-Municipio,2311801,RUSSAS,CE,RECEITA CORRENTE LÍQUIDA,353769215.25,False
2024,3,RGF-Municipio,2311801,RUSSAS,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,346708645.25,False
2024,3,RGF-Municipio,2311801,RUSSAS,CE,% da DC sobre a RCL AJUSTADA,8.41,False
2024,3,RGF-Municipio,2311801,RUSSAS,CE,% da DCL sobre a RCL AJUSTADA,0.38,False
2024,3,RGF-Municipio,2311801,RUSSAS,CE,Precatórios (Não incluídos na DC),29005.58,False
2024,3,RGF-Municipio,2301901,BARBALHA,CE,DÍVIDA CONSOLIDADA,43334711.84,False
2024,3,RGF-Municipio,2301901,BARBALHA,CE,Disponibilidade de Caixa,26774312.78,False
2024,3,RGF-Municipio,2301901,BARBALHA,CE,Disponibilidade de Caixa Bruta,48415130.48,False
2024,3,RGF-Municipio,2301901,BARBALHA,CE,RECEITA CORRENTE LÍQUIDA,485047742.54,False
2024,3,RGF-Municipio,2301901,BARBALHA,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,483022742.54,False
2024,3,RGF-Municipio,2301901,BARBALHA,CE,% da DC sobre a RCL AJUSTADA,8.97,False
2024,3,RGF-Municipio,2301901,BARBALHA,CE,% da DCL sobre a RCL AJUSTADA,3.39,False
2024,3,RGF-Municipio,2304103,CRATEUS,CE,DÍVIDA CONSOLIDADA,51542643.32,False
2024,3,RGF-Municipio,2304103,CRATEUS,CE,Disponibilidade de Caixa,23515455.27,False
2024,3,RGF-Municipio,2304103,CRATEUS,CE,Disponibilidade de Caixa Bruta,36850782.16,False
2024,3,RGF-Municipio,2304103,CRATEUS,CE,RECEITA CORRENTE LÍQUIDA,361911381.75,False
2024,3,RGF-Municipio,2304103,CRATEUS,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,358386674.75,False
2024,3,RGF-Municipio,2304103,CRATEUS,CE,% da DC sobre a RCL AJUSTADA,14.38,False
2024,3,RGF-Municipio,2304103,CRATEUS,CE,% da DCL sobre a RCL AJUSTADA,7.82,False
2024,3,RGF-Municipio,2305407,ICO,CE,DÍVIDA CONSOLIDADA,105329246.73,False
2024,3,RGF-Municipio,2305407,ICO,CE,Disponibilidade de Caixa,20521697.64,False
2024,3,RGF-Municipio,2305407,ICO,CE,Disponibilidade de Caixa Bruta,39476208.42,False
2024,3,RGF-Municipio,2305407,ICO,CE,RECEITA CORRENTE LÍQUIDA,291886757.04,False
2024,3,RGF-Municipio,2305407,ICO,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,290686757.04,False
2024,3,RGF-Municipio,2305407,ICO,CE,% da DC sobre a RCL AJUSTADA,36.23,False
2024,3,RGF-Municipio,2305407,ICO,CE,% da DCL sobre a RCL AJUSTADA,29.17,False
2024,3,RGF-Municipio,2307635,MADALENA,CE,DÍVIDA CONSOLIDADA,24025275.5,False
2024,3,RGF-Municipio,2307635,MADALENA,CE,Disponibilidade de Caixa,-3681389.75,False
2024,3,RGF-Municipio,2307635,MADALENA,CE,Disponibilidade de Caixa Bruta,5235980.48,False
2024,3,RGF-Municipio,2307635,MADALENA,CE,RECEITA CORRENTE LÍQUIDA,111109521.1,False
2024,3,RGF-Municipio,2307635,MADALENA,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,110009521.1,False
2024,3,RGF-Municipio,2307635,MADALENA,CE,% da DC sobre a RCL AJUSTADA,21.84,False
2024,3,RGF-Municipio,2307635,MADALENA,CE,% da DCL sobre a RCL AJUSTADA,25.19,False
2024,3,RGF-Municipio,2309805,PACOTI,CE,DÍVIDA CONSOLIDADA,7418580.8,False
2024,3,RGF-Municipio,2309805,PACOTI,CE,Disponibilidade de Caixa,262537.81,False
2024,3,RGF-Municipio,2309805,PACOTI,CE,Disponibilidade de Caixa Bruta,6933485.77,False
2024,3,RGF-Municipio,2309805,PACOTI,CE,RECEITA CORRENTE LÍQUIDA,63605194.36,False
2024,3,RGF-Municipio,2309805,PACOTI,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,62605194.36,False
2024,3,RGF-Municipio,2309805,PACOTI,CE,% da DC sobre a RCL AJUSTADA,11.85,False
2024,3,RGF-Municipio,2309805,PACOTI,CE,% da DCL sobre a RCL AJUSTADA,11.43,False
2024,3,RGF-Municipio,2311900,SABOEIRO,CE,DÍVIDA CONSOLIDADA,21485923.76,False
2024,3,RGF-Municipio,2311900,SABOEIRO,CE,Disponibilidade de Caixa,-2943301.45,False
2024,3,RGF-Municipio,2311900,SABOEIRO,CE,Disponibilidade de Caixa Bruta,5149105.34,False
2024,3,RGF-Municipio,2311900,SABOEIRO,CE,RECEITA CORRENTE LÍQUIDA,75371845.66,False
2024,3,RGF-Municipio,2311900,SABOEIRO,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,75371845.66,False
2024,3,RGF-Municipio,2311900,SABOEIRO,CE,% da DC sobre a RCL AJUSTADA,28.51,False
2024,3,RGF-Municipio,2311900,SABOEIRO,CE,% da DCL sobre a RCL AJUSTADA,32.41,False
