exercicio,instituicao,uf,conta,valor
2022,Prefeitura Municipal de Iracema - CE,CE,RECEITA CORRENTE LÍQUIDA,55042049.82
2022,Prefeitura Municipal de Iracema - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),32.59
2022,Prefeitura Municipal de Iracema - CE,CE,% da DCL sobre a RCL AJUSTADA,19.98
2022,Prefeitura Municipal de Itaitinga - CE,CE,DÍVIDA CONSOLIDADA,12103778.85
2022,Prefeitura Municipal de Itaitinga - CE,CE,Disponibilidade de Caixa,14653622.22
2022,Prefeitura Municipal de Itaitinga - CE,CE,Disponibilidade de Caixa Bruta,18515527.5
2022,Prefeitura Municipal de Itaitinga - CE,CE,RECEITA CORRENTE LÍQUIDA,169173665.32
2022,Prefeitura Municipal de Itaitinga - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),7.2
2022,Prefeitura Municipal de Itaitinga - CE,CE,% da DCL sobre a RCL AJUSTADA,-1.52
2022,Prefeitura Municipal de Itaiçaba - CE,CE,DÍVIDA CONSOLIDADA,17950748.88
2022,Prefeitura Municipal de Itaiçaba - CE,CE,Disponibilidade de Caixa,7286829.36
2022,Prefeitura Municipal de Itaiçaba - CE,CE,Disponibilidade de Caixa Bruta,8113190.13
2022,Prefeitura Municipal de Itaiçaba - CE,CE,RECEITA CORRENTE LÍQUIDA,33599611.98
2022,Prefeitura Municipal de Itaiçaba - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),54.42
2022,Prefeitura Municipal de Itaiçaba - CE,CE,% da DCL sobre a RCL AJUSTADA,32.17
2022,Prefeitura Municipal de Itapiúna - CE,CE,DÍVIDA CONSOLIDADA,25201446.94
2022,Prefeitura Municipal de Itapiúna - CE,CE,Disponibilidade de Caixa,10899295.9
2022,Prefeitura Municipal de Itapiúna - CE,CE,Disponibilidade de Caixa Bruta,12365037.68
2022,Prefeitura Municipal de Itapiúna - CE,CE,RECEITA CORRENTE LÍQUIDA,62189556.53
2022,Prefeitura Municipal de Itapiúna - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),41.28
2022,Prefeitura Municipal de Itapiúna - CE,CE,% da DCL sobre a RCL AJUSTADA,23.22
2022,Prefeitura Municipal de Itapiúna - CE,CE,Precatórios (Não incluídos na DC),403418.11
2022,Prefeitura Municipal de Itapipoca - CE,CE,DÍVIDA CONSOLIDADA,89133098.43
2022,Prefeitura Municipal de Itapipoca - CE,CE,Disponibilidade de Caixa,17754549.69
2022,Prefeitura Municipal de Itapipoca - CE,CE,Disponibilidade de Caixa Bruta,31387108.59
2022,Prefeitura Municipal de Itapipoca - CE,CE,RECEITA CORRENTE LÍQUIDA,410670788.75
2022,Prefeitura Municipal de Itapipoca - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),22.12
2022,Prefeitura Municipal de Itapipoca - CE,CE,% da DCL sobre a RCL AJUSTADA,17.71
2022,Prefeitura Municipal de Itapipoca - CE,CE,Precatórios (Não incluídos na DC),9112.62
2022,Prefeitura Municipal de Itapajé - CE,CE,DÍVIDA CONSOLIDADA,18296500.85
2022,Prefeitura Municipal de Itapajé - CE,CE,Disponibilidade de Caixa,23102706.19
2022,Prefeitura Municipal de Itapajé - CE,CE,Disponibilidade de Caixa Bruta,31254601.55
2022,Prefeitura Municipal de Itapajé - CE,CE,RECEITA CORRENTE LÍQUIDA,136271178.82
2022,Prefeitura Municipal de Itapajé - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),13.48
2022,Prefeitura Municipal de Itapajé - CE,CE,% da DCL sobre a RCL AJUSTADA,-3.54
2022,Prefeitura Municipal de Itarema - CE,CE,DÍVIDA CONSOLIDADA,14623462.47
2022,Prefeitura Municipal de Itarema - CE,CE,Disponibilidade de Caixa,7096855.15
2022,Prefeitura Municipal de Itarema - CE,CE,Disponibilidade de Caixa Bruta,15908476.06
2022,Prefeitura Municipal de Itarema - CE,CE,RECEITA CORRENTE LÍQUIDA,144256072.62
2022,Prefeitura Municipal de Itarema - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),10.24
2022,Prefeitura Municipal de Itarema - CE,CE,% da DCL sobre a RCL AJUSTADA,5.27
2022,Prefeitura Municipal de Itatira - CE,CE,DÍVIDA CONSOLIDADA,29255423.83
2022,Prefeitura Municipal de Itatira - CE,CE,Disponibilidade de Caixa,6144308.29
2022,Prefeitura Municipal de Itatira - CE,CE,Disponibilidade de Caixa Bruta,8476511.01
2022,Prefeitura Municipal de Itatira - CE,CE,RECEITA CORRENTE LÍQUIDA,99847415.33
2022,Prefeitura Municipal de Itatira - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),29.3
2022,Prefeitura Municipal de Itatira - CE,CE,% da DCL sobre a RCL AJUSTADA,23.15
2022,Prefeitura Municipal de Jaguaribara - CE,CE,DÍVIDA CONSOLIDADA,1009802.75
2022,Prefeitura Municipal de Jaguaribara - CE,CE,Disponibilidade de Caixa,5636277.86
2022,Prefeitura Municipal de Jaguaribara - CE,CE,Disponibilidade de Caixa Bruta,7444711.59
2022,Prefeitura Municipal de Jaguaribara - CE,CE,RECEITA CORRENTE LÍQUIDA,50448124.78
2022,Prefeitura Municipal de Jaguaribara - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),2.11
2022,Prefeitura Municipal de Jaguaribara - CE,CE,% da DCL sobre a RCL AJUSTADA,-9.68
2022,Prefeitura Municipal de Jaguaretama - CE,CE,DÍVIDA CONSOLIDADA,31476453.05
2022,Prefeitura Municipal de Jaguaretama - CE,CE,Precatórios (inclusive) Vencidos e Não Pagos,320956.48
2022,Prefeitura Municipal de Jaguaretama - CE,CE,Disponibilidade de Caixa,13809170.26
2022,Prefeitura Municipal de Jaguaretama - CE,CE,Disponibilidade de Caixa Bruta,15343093.07
2022,Prefeitura Municipal de Jaguaretama - CE,CE,RECEITA CORRENTE LÍQUIDA,64351458.83
2022,Prefeitura Municipal de Jaguaretama - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),51.06
2022,Prefeitura Municipal de Jaguaretama - CE,CE,% da DCL sobre a RCL AJUSTADA,28.66
2022,Prefeitura Municipal de Jaguaruana - CE,CE,DÍVIDA CONSOLIDADA,42644236.15
2022,Prefeitura Municipal de Jaguaruana - CE,CE,Disponibilidade de Caixa,13888813.81
2022,Prefeitura Municipal de Jaguaruana - CE,CE,Disponibilidade de Caixa Bruta,18890143.74
2022,Prefeitura Municipal de Jaguaruana - CE,CE,RECEITA CORRENTE LÍQUIDA,107180488.87
2022,Prefeitura Municipal de Jaguaruana - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),39.96
2022,Prefeitura Municipal de Jaguaruana - CE,CE,% da DCL sobre a RCL AJUSTADA,26.93
2022,Prefeitura Municipal de Jardim - CE,CE,DÍVIDA CONSOLIDADA,26065778.72
2022,Prefeitura Municipal de Jardim - CE,CE,Precatórios (inclusive) Vencidos e Não Pagos,5.0
2022,Prefeitura Municipal de Jardim - CE,CE,Disponibilidade de Caixa,14460528.79
2022,Prefeitura Municipal de Jardim - CE,CE,Disponibilidade de Caixa Bruta,19365236.94
2022,Prefeitura Municipal de Jardim - CE,CE,RECEITA CORRENTE LÍQUIDA,89357632.43
2022,Prefeitura Municipal de Jardim - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),29.27
2022,Prefeitura Municipal de Jardim - CE,CE,% da DCL sobre a RCL AJUSTADA,13.03
2022,Prefeitura Municipal de Jardim - CE,CE,Precatórios (Não incluídos na DC),209382.38
2022,Prefeitura Municipal de Jati - CE,CE,DÍVIDA CONSOLIDADA,3796777.48
2022,Prefeitura Municipal de Jati - CE,CE,Disponibilidade de Caixa,9530981.06
2022,Prefeitura Municipal de Jati - CE,CE,Disponibilidade de Caixa Bruta,10476863.98
2022,Prefeitura Municipal de Jati - CE,CE,RECEITA CORRENTE LÍQUIDA,32193034.31
2022,Prefeitura Municipal de Jati - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),11.79
2022,Prefeitura Municipal de Jati - CE,CE,% da DCL sobre a RCL AJUSTADA,-17.81
2022,Prefeitura Municipal de Juazeiro do Norte - CE,CE,DÍVIDA CONSOLIDADA,191328859.75
2022,Prefeitura Municipal de Juazeiro do Norte - CE,CE,Disponibilidade de Caixa,55829325.37
2022,Prefeitura Municipal de Juazeiro do Norte - CE,CE,Disponibilidade de Caixa Bruta,116241669.07
2022,Prefeitura Municipal de Juazeiro do Norte - CE,CE,RECEITA CORRENTE LÍQUIDA,680355869.35
2022,Prefeitura Municipal de Juazeiro do Norte - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),28.13
2022,Prefeitura Municipal de Juazeiro do Norte - CE,CE,% da DCL sobre a RCL AJUSTADA,19.92
2022,Prefeitura Municipal de Juazeiro do Norte - CE,CE,Precatórios (Não incluídos na DC),41778.41
2022,Prefeitura Municipal de Jijoca de Jericoacoara - CE,CE,DÍVIDA CONSOLIDADA,30733168.65
2022,Prefeitura Municipal de Jijoca de Jericoacoara - CE,CE,Precatórios (inclusive) Vencidos e Não Pagos,386535.19
2022,Prefeitura Municipal de Jijoca de Jericoacoara - CE,CE,Disponibilidade de Caixa,8369571.04
2022,Prefeitura Municipal de Jijoca de Jericoacoara - CE,CE,Disponibilidade de Caixa Bruta,16112794.79
2022,Prefeitura Municipal de Jijoca de Jericoacoara - CE,CE,RECEITA CORRENTE LÍQUIDA,129057350.73
2022,Prefeitura Municipal de Jijoca de Jericoacoara - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),23.91
2022,Prefeitura Municipal de Jijoca de Jericoacoara - CE,CE,% da DCL sobre a RCL AJUSTADA,17.39
2022,Prefeitura Municipal de Jijoca de Jericoacoara - CE,CE,Precatórios (Não incluídos na DC),7185.36
2022,Prefeitura Municipal de Lavras da Mangabeira - CE,CE,DÍVIDA CONSOLIDADA,23093131.82
2022,Prefeitura Municipal de Lavras da Mangabeira - CE,CE,Disponibilidade de Caixa,12701521.98
2022,Prefeitura Municipal de Lavras da Mangabeira - CE,CE,Disponibilidade de Caixa Bruta,13703796.65
2022,Prefeitura Municipal de Lavras da Mangabeira - CE,CE,RECEITA CORRENTE LÍQUIDA,86443053.92
2022,Prefeitura Municipal de Lavras da Mangabeira - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),27.13
2022,Prefeitura Municipal de Lavras da Mangabeira - CE,CE,% da DCL sobre a RCL AJUSTADA,12.15
2022,Prefeitura Municipal de Lavras da Mangabeira - CE,CE,Precatórios (Não incluídos na DC),25339.87
2022,Prefeitura Municipal de Jucás - CE,CE,DÍVIDA CONSOLIDADA,10225064.23
2022,Prefeitura Municipal de Jucás - CE,CE,Precatórios (inclusive) Vencidos e Não Pagos,281940.45
2022,Prefeitura Municipal de Jucás - CE,CE,Disponibilidade de Caixa,3964766.54
2022,Prefeitura Municipal de Jucás - CE,CE,Disponibilidade de Caixa Bruta,9398456.53
2022,Prefeitura Municipal de Jucás - CE,CE,RECEITA CORRENTE LÍQUIDA,84998993.54
2022,Prefeitura Municipal de Jucás - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),12.19
2022,Prefeitura Municipal de Jucás - CE,CE,% da DCL sobre a RCL AJUSTADA,7.46
2022,Prefeitura Municipal de Limoeiro do Norte - CE,CE,DÍVIDA CONSOLIDADA,83486257.46
2022,Prefeitura Municipal de Limoeiro do Norte - CE,CE,Disponibilidade de Caixa,16779961.86
2022,Prefeitura Municipal de Limoeiro do Norte - CE,CE,Disponibilidade de Caixa Bruta,22911506.66
2022,Prefeitura Municipal de Limoeiro do Norte - CE,CE,RECEITA CORRENTE LÍQUIDA,196917843.48
2022,Prefeitura Municipal de Limoeiro do Norte - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),42.83
2022,Prefeitura Municipal de Limoeiro do Norte - CE,CE,% da DCL sobre a RCL AJUSTADA,34.22
2022,Prefeitura Municipal de Limoeiro do Norte - CE,CE,Precatórios (Não incluídos na DC),17002.66
2022,Prefeitura Municipal de Maracanaú - CE,CE,DÍVIDA CONSOLIDADA,195388519.2
2022,Prefeitura Municipal de Maracanaú - CE,CE,Disponibilidade de Caixa,262790847.74
2022,Prefeitura Municipal de Maracanaú - CE,CE,Disponibilidade de Caixa Bruta,273860631.83
2022,Prefeitura Municipal de Maracanaú - CE,CE,RECEITA CORRENTE LÍQUIDA,958751726.97
2022,Prefeitura Municipal de Maracanaú - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),20.56
2022,Prefeitura Municipal de Maracanaú - CE,CE,% da DCL sobre a RCL AJUSTADA,-7.09
2022,Prefeitura Municipal de Maracanaú - CE,CE,Precatórios (Não incluídos na DC),643978.63
2022,Prefeitura Municipal de Madalena - CE,CE,DÍVIDA CONSOLIDADA,13485283.77
2022,Prefeitura Municipal de Madalena - CE,CE,Disponibilidade de Caixa,-1307807.55
2022,Prefeitura Municipal de Madalena - CE,CE,Disponibilidade de Caixa Bruta,4658865.61
2022,Prefeitura Municipal de Madalena - CE,CE,RECEITA CORRENTE LÍQUIDA,63996623.75
2022,Prefeitura Municipal de Madalena - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),21.25
2022,Prefeitura Municipal de Madalena - CE,CE,% da DCL sobre a RCL AJUSTADA,23.32
2022,Prefeitura Municipal de Maranguape - CE,CE,DÍVIDA CONSOLIDADA,4904569.85
2022,Prefeitura Municipal de Maranguape - CE,CE,Disponibilidade de Caixa,34922709.53
2022,Prefeitura Municipal de Maranguape - CE,CE,Disponibilidade de Caixa Bruta,44702266.23
2022,Prefeitura Municipal de Maranguape - CE,CE,RECEITA CORRENTE LÍQUIDA,285985529.03
2022,Prefeitura Municipal de Maranguape - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),1.73
2022,Prefeitura Municipal de Maranguape - CE,CE,% da DCL sobre a RCL AJUSTADA,-10.6
2022,Prefeitura Municipal de Massapê - CE,CE,DÍVIDA CONSOLIDADA,14666411.32
2022,Prefeitura Municipal de Massapê - CE,CE,Disponibilidade de Caixa,11611983.18
2022,Prefeitura Municipal de Massapê - CE,CE,Disponibilidade de Caixa Bruta,15872730.11
2022,Prefeitura Municipal de Massapê - CE,CE,RECEITA CORRENTE LÍQUIDA,100861008.6
2022,Prefeitura Municipal de Massapê - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),14.88
2022,Prefeitura Municipal de Massapê - CE,CE,% da DCL sobre a RCL AJUSTADA,3.1
2022,Prefeitura Municipal de Massapê - CE,CE,Precatórios (Não incluídos na DC),5189.02
2022,Prefeitura Municipal de Martinópole - CE,CE,DÍVIDA CONSOLIDADA,15631829.46
2022,Prefeitura Municipal de Martinópole - CE,CE,Disponibilidade de Caixa,1021456.38
2022,Prefeitura Municipal de Martinópole - CE,CE,Disponibilidade de Caixa Bruta,2520873.23
2022,Prefeitura Municipal de Martinópole - CE,CE,RECEITA CORRENTE LÍQUIDA,43234755.19
2022,Prefeitura Municipal de Martinópole - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),36.16
2022,Prefeitura Municipal de Martinópole - CE,CE,% da DCL sobre a RCL AJUSTADA,33.79
2022,Prefeitura Municipal de Marco - CE,CE,DÍVIDA CONSOLIDADA,9237983.09
2022,Prefeitura Municipal de Marco - CE,CE,Disponibilidade de Caixa,23098797.88
2022,Prefeitura Municipal de Marco - CE,CE,Disponibilidade de Caixa Bruta,23098797.88
2022,Prefeitura Municipal de Marco - CE,CE,RECEITA CORRENTE LÍQUIDA,107211422.85
2022,Prefeitura Municipal de Marco - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),8.62
2022,Prefeitura Municipal de Marco - CE,CE,% da DCL sobre a RCL AJUSTADA,-12.93
2022,Prefeitura Municipal de Mauriti - CE,CE,DÍVIDA CONSOLIDADA,28363391.8
2022,Prefeitura Municipal de Mauriti - CE,CE,Disponibilidade de Caixa,5710700.82
2022,Prefeitura Municipal de Mauriti - CE,CE,Disponibilidade de Caixa Bruta,9554443.53
2022,Prefeitura Municipal de Mauriti - CE,CE,RECEITA CORRENTE LÍQUIDA,124256790.31
2022,Prefeitura Municipal de Mauriti - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),22.9
2022,Prefeitura Municipal de Mauriti - CE,CE,% da DCL sobre a RCL AJUSTADA,18.29
2022,Prefeitura Municipal de Meruoca - CE,CE,DÍVIDA CONSOLIDADA,4064421.67
2022,Prefeitura Municipal de Meruoca - CE,CE,Disponibilidade de Caixa,4699633.6
2022,Prefeitura Municipal de Meruoca - CE,CE,Disponibilidade de Caixa Bruta,9261402.94
2022,Prefeitura Municipal de Meruoca - CE,CE,RECEITA CORRENTE LÍQUIDA,56096896.88
2022,Prefeitura Municipal de Meruoca - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),7.25
2022,Prefeitura Municipal de Meruoca - CE,CE,% da DCL sobre a RCL AJUSTADA,-1.13
2022,Prefeitura Municipal de Milagres - CE,CE,DÍVIDA CONSOLIDADA,3178949.05
2022,Prefeitura Municipal de Milagres - CE,CE,Disponibilidade de Caixa,38772886.88
2022,Prefeitura Municipal de Milagres - CE,CE,Disponibilidade de Caixa Bruta,44799159.59
2022,Prefeitura Municipal de Milagres - CE,CE,RECEITA CORRENTE LÍQUIDA,83383916.14
2022,Prefeitura Municipal de Milagres - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),3.81
2022,Prefeitura Municipal de Milagres - CE,CE,% da DCL sobre a RCL AJUSTADA,-42.69
2022,Prefeitura Municipal de Milhã - CE,CE,DÍVIDA CONSOLIDADA,4445911.99
2022,Prefeitura Municipal de Milhã - CE,CE,Disponibilidade de Caixa,4997209.01
2022,Prefeitura Municipal de Milhã - CE,CE,Disponibilidade de Caixa Bruta,7726537.28
2022,Prefeitura Municipal de Milhã - CE,CE,RECEITA CORRENTE LÍQUIDA,50107241.56
2022,Prefeitura Municipal de Milhã - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),8.92
2022,Prefeitura Municipal de Milhã - CE,CE,% da DCL sobre a RCL AJUSTADA,-1.11
2022,Prefeitura Municipal de Miraíma - CE,CE,DÍVIDA CONSOLIDADA,4832184.1
2022,Prefeitura Municipal de Miraíma - CE,CE,Disponibilidade de Caixa,4185519.77
2022,Prefeitura Municipal de Miraíma - CE,CE,Disponibilidade de Caixa Bruta,5050087.87
2022,Prefeitura Municipal de Miraíma - CE,CE,RECEITA CORRENTE LÍQUIDA,43970781.39
2022,Prefeitura Municipal de Miraíma - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),11.3
2022,Prefeitura Municipal de Miraíma - CE,CE,% da DCL sobre a RCL AJUSTADA,1.42
2022,Prefeitura Municipal de Missão Velha - CE,CE,DÍVIDA CONSOLIDADA,81603973.9
2022,Prefeitura Municipal de Missão Velha - CE,CE,Disponibilidade de Caixa,-1603697.03
2022,Prefeitura Municipal de Missão Velha - CE,CE,Disponibilidade de Caixa Bruta,8901077.44
2022,Prefeitura Municipal de Missão Velha - CE,CE,RECEITA CORRENTE LÍQUIDA,98585010.59
2022,Prefeitura Municipal de Missão Velha - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),82.78
2022,Prefeitura Municipal de Missão Velha - CE,CE,% da DCL sobre a RCL AJUSTADA,84.4
2022,Prefeitura Municipal de Missão Velha - CE,CE,Precatórios (Não incluídos na DC),25132.77
2022,Prefeitura Municipal de Morada Nova - CE,CE,DÍVIDA CONSOLIDADA,67950437.31
2022,Prefeitura Municipal de Morada Nova - CE,CE,Disponibilidade de Caixa,28214245.5
2022,Prefeitura Municipal de Morada Nova - CE,CE,Disponibilidade de Caixa Bruta,35079414.87
2022,Prefeitura Municipal de Morada Nova - CE,CE,RECEITA CORRENTE LÍQUIDA,196622618.51
2022,Prefeitura Municipal de Morada Nova - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),34.71
2022,Prefeitura Municipal de Morada Nova - CE,CE,% da DCL sobre a RCL AJUSTADA,20.29
2022,Prefeitura Municipal de Monsenhor Tabosa - CE,CE,Disponibilidade de Caixa,5927435.64
2022,Prefeitura Municipal de Monsenhor Tabosa - CE,CE,Disponibilidade de Caixa Bruta,5927435.64
2022,Prefeitura Municipal de Monsenhor Tabosa - CE,CE,RECEITA CORRENTE LÍQUIDA,68992397.18
2022,Prefeitura Municipal de Monsenhor Tabosa - CE,CE,% da DCL sobre a RCL AJUSTADA,-8.59
2022,Prefeitura Municipal de Mombaça - CE,CE,DÍVIDA CONSOLIDADA,49324773.88
2022,Prefeitura Municipal de Mombaça - CE,CE,Disponibilidade de Caixa,9955574.55
2022,Prefeitura Municipal de Mombaça - CE,CE,Disponibilidade de Caixa Bruta,12962639.69
2022,Prefeitura Municipal de Mombaça - CE,CE,RECEITA CORRENTE LÍQUIDA,119088648.09
2022,Prefeitura Municipal de Mombaça - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),41.79
2022,Prefeitura Municipal de Mombaça - CE,CE,% da DCL sobre a RCL AJUSTADA,33.35
2022,Prefeitura Municipal de Morrinhos - CE,CE,DÍVIDA CONSOLIDADA,9409676.82
2022,Prefeitura Municipal de Morrinhos - CE,CE,Disponibilidade de Caixa,15757879.64
2022,Prefeitura Municipal de Morrinhos - CE,CE,Disponibilidade de Caixa Bruta,19805026.63
2022,Prefeitura Municipal de Morrinhos - CE,CE,RECEITA CORRENTE LÍQUIDA,68602889.15
2022,Prefeitura Municipal de Morrinhos - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),13.75
2022,Prefeitura Municipal de Morrinhos - CE,CE,% da DCL sobre a RCL AJUSTADA,-9.29
2022,Prefeitura Municipal de Morrinhos - CE,CE,Precatórios (Não incluídos na DC),7023.93
2022,Prefeitura Municipal de Mulungu - CE,CE,DÍVIDA CONSOLIDADA,12510561.41
2022,Prefeitura Municipal de Mulungu - CE,CE,Disponibilidade de Caixa,4979105.2
2022,Prefeitura Municipal de Mulungu - CE,CE,Disponibilidade de Caixa Bruta,6689089.88
2022,Prefeitura Municipal de Mulungu - CE,CE,RECEITA CORRENTE LÍQUIDA,45516899.48
2022,Prefeitura Municipal de Mulungu - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),28.03
2022,Prefeitura Municipal de Mulungu - CE,CE,% da DCL sobre a RCL AJUSTADA,16.87
2022,Prefeitura Municipal de Nova Russas - CE,CE,DÍVIDA CONSOLIDADA,1056996.27
2022,Prefeitura Municipal de Nova Russas - CE,CE,Disponibilidade de Caixa,18176459.05
2022,Prefeitura Municipal de Nova Russas - CE,CE,Disponibilidade de Caixa Bruta,26097103.95
2022,Prefeitura Municipal de Nova Russas - CE,CE,RECEITA CORRENTE LÍQUIDA,114300328.44
2022,Prefeitura Municipal de Nova Russas - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),0.93
2022,Prefeitura Municipal de Nova Russas - CE,CE,% da DCL sobre a RCL AJUSTADA,-14.99
2022,Prefeitura Municipal de Nova Olinda - CE,CE,DÍVIDA CONSOLIDADA,6778246.02
2022,Prefeitura Municipal de Nova Olinda - CE,CE,Disponibilidade de Caixa,10050786.43
2022,Prefeitura Municipal de Nova Olinda - CE,CE,Disponibilidade de Caixa Bruta,10574828.97
2022,Prefeitura Municipal de Nova Olinda - CE,CE,RECEITA CORRENTE LÍQUIDA,54850929.02
2022,Prefeitura Municipal de Nova Olinda - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),12.47
2022,Prefeitura Municipal de Nova Olinda - CE,CE,% da DCL sobre a RCL AJUSTADA,-6.02
2022,Prefeitura Municipal de Nova Olinda - CE,CE,Precatórios (Não incluídos na DC),66018.86
2022,Prefeitura Municipal de Novo Oriente - CE,CE,DÍVIDA CONSOLIDADA,35083760.78
2022,Prefeitura Municipal de Novo Oriente - CE,CE,Precatórios (inclusive) Vencidos e Não Pagos,200552.78
2022,Prefeitura Municipal de Novo Oriente - CE,CE,Disponibilidade de Caixa,9502641.71
2022,Prefeitura Municipal de Novo Oriente - CE,CE,Disponibilidade de Caixa Bruta,14904966.99
2022,Prefeitura Municipal de Novo Oriente - CE,CE,RECEITA CORRENTE LÍQUIDA,105614666.43
2022,Prefeitura Municipal de Novo Oriente - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),33.74
2022,Prefeitura Municipal de Novo Oriente - CE,CE,% da DCL sobre a RCL AJUSTADA,24.6
2022,Prefeitura Municipal de Novo Oriente - CE,CE,Precatórios (Não incluídos na DC),397.4
2022,Prefeitura Municipal de Pacajus - CE,CE,DÍVIDA CONSOLIDADA,104338487.28
2022,Prefeitura Municipal de Pacajus - CE,CE,Disponibilidade de Caixa,16837203.72
2022,Prefeitura Municipal de Pacajus - CE,CE,Disponibilidade de Caixa Bruta,23537899.82
2022,Prefeitura Municipal de Pacajus - CE,CE,RECEITA CORRENTE LÍQUIDA,190530780.82
2022,Prefeitura Municipal de Pacajus - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),55.52
2022,Prefeitura Municipal de Pacajus - CE,CE,% da DCL sobre a RCL AJUSTADA,46.56
2022,Prefeitura Municipal de Pacajus - CE,CE,Precatórios (Não incluídos na DC),64733.31
2022,Prefeitura Municipal de Orós - CE,CE,DÍVIDA CONSOLIDADA,35317342.24
2022,Prefeitura Municipal de Orós - CE,CE,Disponibilidade de Caixa,7287093.41
2022,Prefeitura Municipal de Orós - CE,CE,Disponibilidade de Caixa Bruta,8246538.52
2022,Prefeitura Municipal de Orós - CE,CE,RECEITA CORRENTE LÍQUIDA,74874073.85
2022,Prefeitura Municipal de Orós - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),47.17
2022,Prefeitura Municipal de Orós - CE,CE,% da DCL sobre a RCL AJUSTADA,37.44
2022,Prefeitura Municipal de Orós - CE,CE,Precatórios (Não incluídos na DC),220.65
2022,Prefeitura Municipal de Ocara - CE,CE,DÍVIDA CONSOLIDADA,15143631.45
2022,Prefeitura Municipal de Ocara - CE,CE,Disponibilidade de Caixa,4181782.73
2022,Prefeitura Municipal de Ocara - CE,CE,Disponibilidade de Caixa Bruta,5998525.17
2022,Prefeitura Municipal de Ocara - CE,CE,RECEITA CORRENTE LÍQUIDA,74631960.28
2022,Prefeitura Municipal de Ocara - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),20.74
2022,Prefeitura Municipal de Ocara - CE,CE,% da DCL sobre a RCL AJUSTADA,15.0
2022,Prefeitura Municipal de Pacatuba - CE,CE,DÍVIDA CONSOLIDADA,80089162.73
2022,Prefeitura Municipal de Pacatuba - CE,CE,Disponibilidade de Caixa,-9703156.74
2022,Prefeitura Municipal de Pacatuba - CE,CE,Disponibilidade de Caixa Bruta,11107630.97
2022,Prefeitura Municipal de Pacatuba - CE,CE,RECEITA CORRENTE LÍQUIDA,228932516.08
2022,Prefeitura Municipal de Pacatuba - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),35.71
2022,Prefeitura Municipal de Pacatuba - CE,CE,% da DCL sobre a RCL AJUSTADA,40.04
2022,Prefeitura Municipal de Pacoti - CE,CE,DÍVIDA CONSOLIDADA,8652769.47
2022,Prefeitura Municipal de Pacoti - CE,CE,Disponibilidade de Caixa,7337934.57
2022,Prefeitura Municipal de Pacoti - CE,CE,Disponibilidade de Caixa Bruta,8794907.21
2022,Prefeitura Municipal de Pacoti - CE,CE,RECEITA CORRENTE LÍQUIDA,44800416.71
2022,Prefeitura Municipal de Pacoti - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),19.89
2022,Prefeitura Municipal de Pacoti - CE,CE,% da DCL sobre a RCL AJUSTADA,3.02
2022,Prefeitura Municipal de Pacujá - CE,CE,DÍVIDA CONSOLIDADA,15268348.29
2022,Prefeitura Municipal de Pacujá - CE,CE,Disponibilidade de Caixa,6685221.71
