ano,ente,codigo,instituicao,conta,valor,coluna
2025,municipio,2705408,Prefeitura Municipal de Monteirópolis - AL,RECEITA CORRENTE LÍQUIDA,60015117.41,Até o 2º Quadrimestre
2025,municipio,2705408,Prefeitura Municipal de Monteirópolis - AL,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,60015117.41,Até o 2º Quadrimestre
2025,municipio,2705408,Prefeitura Municipal de Monteirópolis - AL,% da DC sobre a RCL AJUSTADA (I/VI),11.58,Até o 2º Quadrimestre
2025,municipio,2705408,Prefeitura Municipal de Monteirópolis - AL,% da DCL sobre a RCL AJUSTADA,0.09,Até o 2º Quadrimestre
2025,municipio,2704807,Prefeitura Municipal de Maribondo - AL,DÍVIDA CONSOLIDADA,10826878.7,Até o 1º Semestre
2025,municipio,2704807,Prefeitura Municipal de Maribondo - AL,Disponibilidade de Caixa,9435605.09,Até o 1º Semestre
2025,municipio,2704807,Prefeitura Municipal de Maribondo - AL,Disponibilidade de Caixa Bruta,14187458.07,Até o 1º Semestre
2025,municipio,2704807,Prefeitura Municipal de Maribondo - AL,RECEITA CORRENTE LÍQUIDA,79495233.04,Até o 1º Semestre
2025,municipio,2704807,Prefeitura Municipal de Maribondo - AL,% da DC sobre a RCL AJUSTADA (I/VI),13.84,Até o 1º Semestre
2025,municipio,2704807,Prefeitura Municipal de Maribondo - AL,% da DCL sobre a RCL AJUSTADA,1.78,Até o 1º Semestre
2025,municipio,2705606,Prefeitura Municipal de Novo Lino - AL,DÍVIDA CONSOLIDADA,23074102.68,Até o 2º Quadrimestre
2025,municipio,2705606,Prefeitura Municipal de Novo Lino - AL,Disponibilidade de Caixa,10809077.61,Até o 2º Quadrimestre
2025,municipio,2705606,Prefeitura Municipal de Novo Lino - AL,Disponibilidade de Caixa Bruta,12720269.5,Até o 2º Quadrimestre
2025,municipio,2705606,Prefeitura Municipal de Novo Lino - AL,RECEITA CORRENTE LÍQUIDA,93993223.32,Até o 2º Quadrimestre
2025,municipio,2705606,Prefeitura Municipal de Novo Lino - AL,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,91043223.32,Até o 2º Quadrimestre
2025,municipio,2705606,Prefeitura Municipal de Novo Lino - AL,% da DC sobre a RCL AJUSTADA (I/VI),25.34,Até o 2º Quadrimestre
2025,municipio,2705606,Prefeitura Municipal de Novo Lino - AL,% da DCL sobre a RCL AJUSTADA,13.47,Até o 2º Quadrimestre
2025,municipio,2705804,Prefeitura Municipal de Olho d'Água do Casado - AL,DÍVIDA CONSOLIDADA,13349395.34,Até o 2º Quadrimestre
2025,municipio,2705804,Prefeitura Municipal de Olho d'Água do Casado - AL,Precatórios (inclusive) Vencidos e Não Pagos,2750461.26,Até o 2º Quadrimestre
2025,municipio,2705804,Prefeitura Municipal de Olho d'Água do Casado - AL,Disponibilidade de Caixa,5760861.9,Até o 2º Quadrimestre
2025,municipio,2705804,Prefeitura Municipal de Olho d'Água do Casado - AL,Disponibilidade de Caixa Bruta,19352400.1,Até o 2º Quadrimestre
2025,municipio,2705804,Prefeitura Municipal de Olho d'Água do Casado - AL,RECEITA CORRENTE LÍQUIDA,64898032.41,Até o 2º Quadrimestre
2025,municipio,2705804,Prefeitura Municipal de Olho d'Água do Casado - AL,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,62317032.41,Até o 2º Quadrimestre
2025,municipio,2705804,Prefeitura Municipal de Olho d'Água do Casado - AL,% da DC sobre a RCL AJUSTADA (I/VI),21.42,Até o 2º Quadrimestre
2025,municipio,2705804,Prefeitura Municipal de Olho d'Água do Casado - AL,% da DCL sobre a RCL AJUSTADA,10.22,Até o 2º Quadrimestre
2025,municipio,2705705,Prefeitura Municipal de Olho d'Água das Flores - AL,DÍVIDA CONSOLIDADA,8953178.89,Até o 2º Quadrimestre
2025,municipio,2705705,Prefeitura Municipal de Olho d'Água das Flores - AL,Disponibilidade de Caixa,36628010.45,Até o 2º Quadrimestre
2025,municipio,2705705,Prefeitura Municipal de Olho d'Água das Flores - AL,Disponibilidade de Caixa Bruta,37605646.34,Até o 2º Quadrimestre
2025,municipio,2705705,Prefeitura Municipal de Olho d'Água das Flores - AL,RECEITA CORRENTE LÍQUIDA,127368662.39,Até o 2º Quadrimestre
2025,municipio,2705705,Prefeitura Municipal de Olho d'Água das Flores - AL,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,125991113.39,Até o 2º Quadrimestre
2025,municipio,2705705,Prefeitura Municipal de Olho d'Água das Flores - AL,% da DC sobre a RCL AJUSTADA (I/VI),7.11,Até o 2º Quadrimestre
2025,municipio,2705705,Prefeitura Municipal de Olho d'Água das Flores - AL,% da DCL sobre a RCL AJUSTADA,-21.97,Até o 2º Quadrimestre
2025,municipio,2706000,Prefeitura Municipal de Olivença - AL,DÍVIDA CONSOLIDADA,8758112.43,Até o 2º Quadrimestre
2025,municipio,2706000,Prefeitura Municipal de Olivença - AL,Disponibilidade de Caixa,12348500.4,Até o 2º Quadrimestre
2025,municipio,2706000,Prefeitura Municipal de Olivença - AL,Disponibilidade de Caixa Bruta,13089771.99,Até o 2º Quadrimestre
2025,municipio,2706000,Prefeitura Municipal de Olivença - AL,RECEITA CORRENTE LÍQUIDA,79909057.47,Até o 2º Quadrimestre
2025,municipio,2706000,Prefeitura Municipal de Olivença - AL,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,79668519.47,Até o 2º Quadrimestre
2025,municipio,2706000,Prefeitura Municipal de Olivença - AL,% da DC sobre a RCL AJUSTADA (I/VI),10.99,Até o 2º Quadrimestre
2025,municipio,2706000,Prefeitura Municipal de Olivença - AL,% da DCL sobre a RCL AJUSTADA,-4.51,Até o 2º Quadrimestre
2025,municipio,2705507,Prefeitura Municipal de Murici - AL,DÍVIDA CONSOLIDADA,33981071.76,Até o 1º Semestre
2025,municipio,2705507,Prefeitura Municipal de Murici - AL,Disponibilidade de Caixa,34441891.99,Até o 1º Semestre
2025,municipio,2705507,Prefeitura Municipal de Murici - AL,Disponibilidade de Caixa Bruta,38546264.51,Até o 1º Semestre
2025,municipio,2705507,Prefeitura Municipal de Murici - AL,RECEITA CORRENTE LÍQUIDA,229436480.89,Até o 1º Semestre
2025,municipio,2705507,Prefeitura Municipal de Murici - AL,% da DC sobre a RCL AJUSTADA (I/VI),15.42,Até o 1º Semestre
2025,municipio,2705507,Prefeitura Municipal de Murici - AL,% da DCL sobre a RCL AJUSTADA,-0.21,Até o 1º Semestre
2025,municipio,2706208,Prefeitura Municipal de Palestina - AL,DÍVIDA CONSOLIDADA,14958126.25,Até o 2º Quadrimestre
2025,municipio,2706208,Prefeitura Municipal de Palestina - AL,Disponibilidade de Caixa,8483818.61,Até o 2º Quadrimestre
2025,municipio,2706208,Prefeitura Municipal de Palestina - AL,Disponibilidade de Caixa Bruta,9905408.06,Até o 2º Quadrimestre
2025,municipio,2706208,Prefeitura Municipal de Palestina - AL,RECEITA CORRENTE LÍQUIDA,42909661.92,Até o 2º Quadrimestre
2025,municipio,2706208,Prefeitura Municipal de Palestina - AL,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,42009661.92,Até o 2º Quadrimestre
2025,municipio,2706208,Prefeitura Municipal de Palestina - AL,% da DC sobre a RCL AJUSTADA (I/VI),35.61,Até o 2º Quadrimestre
2025,municipio,2706208,Prefeitura Municipal de Palestina - AL,% da DCL sobre a RCL AJUSTADA,15.41,Até o 2º Quadrimestre
2025,municipio,2706307,Prefeitura Municipal de Palmeira dos Índios - AL,DÍVIDA CONSOLIDADA,33122097.3,Até o 2º Quadrimestre
2025,municipio,2706307,Prefeitura Municipal de Palmeira dos Índios - AL,Disponibilidade de Caixa,55778358.11,Até o 2º Quadrimestre
2025,municipio,2706307,Prefeitura Municipal de Palmeira dos Índios - AL,Disponibilidade de Caixa Bruta,57630068.16,Até o 2º Quadrimestre
2025,municipio,2706307,Prefeitura Municipal de Palmeira dos Índios - AL,RECEITA CORRENTE LÍQUIDA,347167372.08,Até o 2º Quadrimestre
2025,municipio,2706307,Prefeitura Municipal de Palmeira dos Índios - AL,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,339267372.08,Até o 2º Quadrimestre
2025,municipio,2706307,Prefeitura Municipal de Palmeira dos Índios - AL,% da DC sobre a RCL AJUSTADA (I/VI),9.76,Até o 2º Quadrimestre
2025,municipio,2706307,Prefeitura Municipal de Palmeira dos Índios - AL,% da DCL sobre a RCL AJUSTADA,-6.68,Até o 2º Quadrimestre
2025,municipio,2706422,Prefeitura Municipal de Pariconha - AL,DÍVIDA CONSOLIDADA,6035429.89,Até o 2º Quadrimestre
2025,municipio,2706422,Prefeitura Municipal de Pariconha - AL,Precatórios (inclusive) Vencidos e Não Pagos,563030.64,Até o 2º Quadrimestre
2025,municipio,2706422,Prefeitura Municipal de Pariconha - AL,Disponibilidade de Caixa,32293093.3,Até o 2º Quadrimestre
2025,municipio,2706422,Prefeitura Municipal de Pariconha - AL,Disponibilidade de Caixa Bruta,33473447.78,Até o 2º Quadrimestre
2025,municipio,2706422,Prefeitura Municipal de Pariconha - AL,RECEITA CORRENTE LÍQUIDA,76348632.15,Até o 2º Quadrimestre
2025,municipio,2706422,Prefeitura Municipal de Pariconha - AL,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,76348632.15,Até o 2º Quadrimestre
2025,municipio,2706422,Prefeitura Municipal de Pariconha - AL,% da DC sobre a RCL AJUSTADA (I/VI),7.91,Até o 2º Quadrimestre
2025,municipio,2706422,Prefeitura Municipal de Pariconha - AL,% da DCL sobre a RCL AJUSTADA,-34.39,Até o 2º Quadrimestre
2025,municipio,2706406,Prefeitura Municipal de Pão de Açúcar - AL,DÍVIDA CONSOLIDADA,11160581.07,Até o 2º Quadrimestre
2025,municipio,2706406,Prefeitura Municipal de Pão de Açúcar - AL,Precatórios (inclusive) Vencidos e Não Pagos,139958.99,Até o 2º Quadrimestre
2025,municipio,2706406,Prefeitura Municipal de Pão de Açúcar - AL,Disponibilidade de Caixa,52561480.7,Até o 2º Quadrimestre
2025,municipio,2706406,Prefeitura Municipal de Pão de Açúcar - AL,Disponibilidade de Caixa Bruta,53980876.78,Até o 2º Quadrimestre
2025,municipio,2706406,Prefeitura Municipal de Pão de Açúcar - AL,RECEITA CORRENTE LÍQUIDA,152781592.31,Até o 2º Quadrimestre
2025,municipio,2706406,Prefeitura Municipal de Pão de Açúcar - AL,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,142648908.06,Até o 2º Quadrimestre
2025,municipio,2706406,Prefeitura Municipal de Pão de Açúcar - AL,% da DC sobre a RCL AJUSTADA (I/VI),7.82,Até o 2º Quadrimestre
2025,municipio,2706406,Prefeitura Municipal de Pão de Açúcar - AL,% da DCL sobre a RCL AJUSTADA,-29.02,Até o 2º Quadrimestre
2025,municipio,2706448,Prefeitura Municipal de Paripueira - AL,Disponibilidade de Caixa,9534758.78,Até o 2º Quadrimestre
2025,municipio,2706448,Prefeitura Municipal de Paripueira - AL,Disponibilidade de Caixa Bruta,26888283.43,Até o 2º Quadrimestre
2025,municipio,2706448,Prefeitura Municipal de Paripueira - AL,RECEITA CORRENTE LÍQUIDA,49732213.49,Até o 2º Quadrimestre
2025,municipio,2706448,Prefeitura Municipal de Paripueira - AL,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,48982213.49,Até o 2º Quadrimestre
2025,municipio,2706448,Prefeitura Municipal de Paripueira - AL,% da DCL sobre a RCL AJUSTADA,-26.26,Até o 2º Quadrimestre
2024,municipio,2706109,Prefeitura Municipal de Ouro Branco - AL,DÍVIDA CONSOLIDADA,10172397.62,Até o 3º Quadrimestre
2024,municipio,2706109,Prefeitura Municipal de Ouro Branco - AL,Disponibilidade de Caixa,14950173.22,Até o 3º Quadrimestre
2024,municipio,2706109,Prefeitura Municipal de Ouro Branco - AL,Disponibilidade de Caixa Bruta,19213631.78,Até o 3º Quadrimestre
2024,municipio,2706109,Prefeitura Municipal de Ouro Branco - AL,RECEITA CORRENTE LÍQUIDA,79487916.86,Até o 3º Quadrimestre
2024,municipio,2706109,Prefeitura Municipal de Ouro Branco - AL,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,77044583.86,Até o 3º Quadrimestre
2024,municipio,2706109,Prefeitura Municipal de Ouro Branco - AL,% da DC sobre a RCL AJUSTADA (I/VI),13.2,Até o 3º Quadrimestre
2024,municipio,2706109,Prefeitura Municipal de Ouro Branco - AL,% da DCL sobre a RCL AJUSTADA,-6.2,Até o 3º Quadrimestre
2025,municipio,2706505,Prefeitura Municipal de Passo de Camaragibe - AL,Disponibilidade de Caixa,-5863876.82,Até o 2º Quadrimestre
2025,municipio,2706505,Prefeitura Municipal de Passo de Camaragibe - AL,Disponibilidade de Caixa Bruta,5174206.34,Até o 2º Quadrimestre
2025,municipio,2706505,Prefeitura Municipal de Passo de Camaragibe - AL,RECEITA CORRENTE LÍQUIDA,98698015.75,Até o 2º Quadrimestre
2025,municipio,2706505,Prefeitura Municipal de Passo de Camaragibe - AL,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,98698015.75,Até o 2º Quadrimestre
2025,municipio,2706505,Prefeitura Municipal de Passo de Camaragibe - AL,% da DCL sobre a RCL AJUSTADA,5.94,Até o 2º Quadrimestre
2025,municipio,2706604,Prefeitura Municipal de Paulo Jacinto - AL,DÍVIDA CONSOLIDADA,8007609.18,Até o 2º Quadrimestre
2025,municipio,2706604,Prefeitura Municipal de Paulo Jacinto - AL,Disponibilidade de Caixa,1689371.96,Até o 2º Quadrimestre
2025,municipio,2706604,Prefeitura Municipal de Paulo Jacinto - AL,Disponibilidade de Caixa Bruta,6055541.42,Até o 2º Quadrimestre
2025,municipio,2706604,Prefeitura Municipal de Paulo Jacinto - AL,RECEITA CORRENTE LÍQUIDA,42835969.42,Até o 2º Quadrimestre
2025,municipio,2706604,Prefeitura Municipal de Paulo Jacinto - AL,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,42835969.42,Até o 2º Quadrimestre
2025,municipio,2706604,Prefeitura Municipal de Paulo Jacinto - AL,% da DC sobre a RCL AJUSTADA (I/VI),18.69,Até o 2º Quadrimestre
2025,municipio,2706604,Prefeitura Municipal de Paulo Jacinto - AL,% da DCL sobre a RCL AJUSTADA,14.75,Até o 2º Quadrimestre
2025,municipio,2706802,Prefeitura Municipal de Piaçabuçu - AL,DÍVIDA CONSOLIDADA,21533604.38,Até o 2º Quadrimestre
2025,municipio,2706802,Prefeitura Municipal de Piaçabuçu - AL,Precatórios (inclusive) Vencidos e Não Pagos,154455.74,Até o 2º Quadrimestre
2025,municipio,2706802,Prefeitura Municipal de Piaçabuçu - AL,Disponibilidade de Caixa,-8100027.5,Até o 2º Quadrimestre
2025,municipio,2706802,Prefeitura Municipal de Piaçabuçu - AL,Disponibilidade de Caixa Bruta,5977913.58,Até o 2º Quadrimestre
2025,municipio,2706802,Prefeitura Municipal de Piaçabuçu - AL,RECEITA CORRENTE LÍQUIDA,106464696.68,Até o 2º Quadrimestre
2025,municipio,2706802,Prefeitura Municipal de Piaçabuçu - AL,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,106464696.68,Até o 2º Quadrimestre
2025,municipio,2706802,Prefeitura Municipal de Piaçabuçu - AL,% da DC sobre a RCL AJUSTADA (I/VI),20.23,Até o 2º Quadrimestre
2025,municipio,2706802,Prefeitura Municipal de Piaçabuçu - AL,% da DCL sobre a RCL AJUSTADA,27.83,Até o 2º Quadrimestre
2025,municipio,2706703,Prefeitura Municipal de Penedo - AL,DÍVIDA CONSOLIDADA,71574482.98,Até o 2º Quadrimestre
2025,municipio,2706703,Prefeitura Municipal de Penedo - AL,Disponibilidade de Caixa,58999403.64,Até o 2º Quadrimestre
2025,municipio,2706703,Prefeitura Municipal de Penedo - AL,Disponibilidade de Caixa Bruta,64994840.49,Até o 2º Quadrimestre
2025,municipio,2706703,Prefeitura Municipal de Penedo - AL,RECEITA CORRENTE LÍQUIDA,358322515.92,Até o 2º Quadrimestre
2025,municipio,2706703,Prefeitura Municipal de Penedo - AL,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,358322515.92,Até o 2º Quadrimestre
2025,municipio,2706703,Prefeitura Municipal de Penedo - AL,% da DC sobre a RCL AJUSTADA (I/VI),19.97,Até o 2º Quadrimestre
2025,municipio,2706703,Prefeitura Municipal de Penedo - AL,% da DCL sobre a RCL AJUSTADA,3.51,Até o 2º Quadrimestre
2025,municipio,2706901,Prefeitura Municipal de Pilar - AL,DÍVIDA CONSOLIDADA,48240093.31,Até o 2º Quadrimestre
2025,municipio,2706901,Prefeitura Municipal de Pilar - AL,Disponibilidade de Caixa,-43610688.93,Até o 2º Quadrimestre
2025,municipio,2706901,Prefeitura Municipal de Pilar - AL,Disponibilidade de Caixa Bruta,12514049.76,Até o 2º Quadrimestre
2025,municipio,2706901,Prefeitura Municipal de Pilar - AL,RECEITA CORRENTE LÍQUIDA,361881030.34,Até o 2º Quadrimestre
2025,municipio,2706901,Prefeitura Municipal de Pilar - AL,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,361381030.34,Até o 2º Quadrimestre
2025,municipio,2706901,Prefeitura Municipal de Pilar - AL,% da DC sobre a RCL AJUSTADA (I/VI),13.35,Até o 2º Quadrimestre
2025,municipio,2706901,Prefeitura Municipal de Pilar - AL,% da DCL sobre a RCL AJUSTADA,7.52,Até o 2º Quadrimestre
2025,municipio,2707206,Prefeitura Municipal de Poço das Trincheiras - AL,DÍVIDA CONSOLIDADA,26280196.92,Até o 2º Quadrimestre
2025,municipio,2707206,Prefeitura Municipal de Poço das Trincheiras - AL,Precatórios (inclusive) Vencidos e Não Pagos,14286.15,Até o 2º Quadrimestre
2025,municipio,2707206,Prefeitura Municipal de Poço das Trincheiras - AL,Disponibilidade de Caixa,15416120.71,Até o 2º Quadrimestre
2025,municipio,2707206,Prefeitura Municipal de Poço das Trincheiras - AL,Disponibilidade de Caixa Bruta,15832994.2,Até o 2º Quadrimestre
2025,municipio,2707206,Prefeitura Municipal de Poço das Trincheiras - AL,RECEITA CORRENTE LÍQUIDA,104076029.94,Até o 2º Quadrimestre
2025,municipio,2707206,Prefeitura Municipal de Poço das Trincheiras - AL,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,104076029.94,Até o 2º Quadrimestre
2025,municipio,2707206,Prefeitura Municipal de Poço das Trincheiras - AL,% da DC sobre a RCL AJUSTADA (I/VI),25.25,Até o 2º Quadrimestre
2025,municipio,2707206,Prefeitura Municipal de Poço das Trincheiras - AL,% da DCL sobre a RCL AJUSTADA,10.44,Até o 2º Quadrimestre
2025,municipio,2707107,Prefeitura Municipal de Piranhas - AL,DÍVIDA CONSOLIDADA,39546345.93,Até o 2º Quadrimestre
2025,municipio,2707107,Prefeitura Municipal de Piranhas - AL,Precatórios (inclusive) Vencidos e Não Pagos,18423.44,Até o 2º Quadrimestre
2025,municipio,2707107,Prefeitura Municipal de Piranhas - AL,Disponibilidade de Caixa,25959822.27,Até o 2º Quadrimestre
2025,municipio,2707107,Prefeitura Municipal de Piranhas - AL,Disponibilidade de Caixa Bruta,31297620.0,Até o 2º Quadrimestre
2025,municipio,2707107,Prefeitura Municipal de Piranhas - AL,RECEITA CORRENTE LÍQUIDA,181900846.18,Até o 2º Quadrimestre
2025,municipio,2707107,Prefeitura Municipal de Piranhas - AL,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,180400846.18,Até o 2º Quadrimestre
2025,municipio,2707107,Prefeitura Municipal de Piranhas - AL,% da DC sobre a RCL AJUSTADA (I/VI),21.92,Até o 2º Quadrimestre
2025,municipio,2707107,Prefeitura Municipal de Piranhas - AL,% da DCL sobre a RCL AJUSTADA,7.53,Até o 2º Quadrimestre
2025,municipio,2707008,Prefeitura Municipal de Pindoba - AL,DÍVIDA CONSOLIDADA,10852643.38,Até o 1º Semestre
2025,municipio,2707008,Prefeitura Municipal de Pindoba - AL,Disponibilidade de Caixa,3612124.19,Até o 1º Semestre
2025,municipio,2707008,Prefeitura Municipal de Pindoba - AL,Disponibilidade de Caixa Bruta,4661251.75,Até o 1º Semestre
2025,municipio,2707008,Prefeitura Municipal de Pindoba - AL,RECEITA CORRENTE LÍQUIDA,32071249.54,Até o 1º Semestre
2025,municipio,2707008,Prefeitura Municipal de Pindoba - AL,% da DC sobre a RCL AJUSTADA (I/VI),34.27,Até o 1º Semestre
2025,municipio,2707008,Prefeitura Municipal de Pindoba - AL,% da DCL sobre a RCL AJUSTADA,22.86,Até o 1º Semestre
2025,municipio,2707701,Prefeitura Municipal de Rio Largo - AL,DÍVIDA CONSOLIDADA,98365044.65,Até o 2º Quadrimestre
2025,municipio,2707701,Prefeitura Municipal de Rio Largo - AL,Precatórios (inclusive) Vencidos e Não Pagos,-191735.19,Até o 2º Quadrimestre
2025,municipio,2707701,Prefeitura Municipal de Rio Largo - AL,Disponibilidade de Caixa,123429661.16,Até o 2º Quadrimestre
2025,municipio,2707701,Prefeitura Municipal de Rio Largo - AL,Disponibilidade de Caixa Bruta,136038958.97,Até o 2º Quadrimestre
2025,municipio,2707701,Prefeitura Municipal de Rio Largo - AL,RECEITA CORRENTE LÍQUIDA,454679151.2,Até o 2º Quadrimestre
2025,municipio,2707701,Prefeitura Municipal de Rio Largo - AL,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,451779151.2,Até o 2º Quadrimestre
2025,municipio,2707701,Prefeitura Municipal de Rio Largo - AL,% da DC sobre a RCL AJUSTADA (I/VI),21.77,Até o 2º Quadrimestre
2025,municipio,2707701,Prefeitura Municipal de Rio Largo - AL,% da DCL sobre a RCL AJUSTADA,-5.55,Até o 2º Quadrimestre
2025,municipio,2707602,Prefeitura Municipal de Quebrangulo - AL,DÍVIDA CONSOLIDADA,2418618.0,Até o 2º Quadrimestre
2025,municipio,2707602,Prefeitura Municipal de Quebrangulo - AL,Disponibilidade de Caixa,16790703.84,Até o 2º Quadrimestre
2025,municipio,2707602,Prefeitura Municipal de Quebrangulo - AL,Disponibilidade de Caixa Bruta,18151245.89,Até o 2º Quadrimestre
2025,municipio,2707602,Prefeitura Municipal de Quebrangulo - AL,RECEITA CORRENTE LÍQUIDA,97781844.5,Até o 2º Quadrimestre
2025,municipio,2707602,Prefeitura Municipal de Quebrangulo - AL,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,97781844.5,Até o 2º Quadrimestre
2025,municipio,2707602,Prefeitura Municipal de Quebrangulo - AL,% da DC sobre a RCL AJUSTADA (I/VI),2.47,Até o 2º Quadrimestre
2025,municipio,2707602,Prefeitura Municipal de Quebrangulo - AL,% da DCL sobre a RCL AJUSTADA,-14.7,Até o 2º Quadrimestre
2025,municipio,2707909,Prefeitura Municipal de Santa Luzia do Norte - AL,DÍVIDA CONSOLIDADA,6678978.78,Até o 2º Quadrimestre
2025,municipio,2707909,Prefeitura Municipal de Santa Luzia do Norte - AL,Precatórios (inclusive) Vencidos e Não Pagos,570854.42,Até o 2º Quadrimestre
2025,municipio,2707909,Prefeitura Municipal de Santa Luzia do Norte - AL,Disponibilidade de Caixa,-1450332.05,Até o 2º Quadrimestre
2025,municipio,2707909,Prefeitura Municipal de Santa Luzia do Norte - AL,Disponibilidade de Caixa Bruta,3125832.17,Até o 2º Quadrimestre
2025,municipio,2707909,Prefeitura Municipal de Santa Luzia do Norte - AL,RECEITA CORRENTE LÍQUIDA,59483666.18,Até o 2º Quadrimestre
2025,municipio,2707909,Prefeitura Municipal de Santa Luzia do Norte - AL,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,59483666.18,Até o 2º Quadrimestre
2025,municipio,2707909,Prefeitura Municipal de Santa Luzia do Norte - AL,% da DC sobre a RCL AJUSTADA (I/VI),11.23,Até o 2º Quadrimestre
2025,municipio,2707909,Prefeitura Municipal de Santa Luzia do Norte - AL,% da DCL sobre a RCL AJUSTADA,13.67,Até o 2º Quadrimestre
2025,municipio,2707404,Prefeitura Municipal de Porto de Pedras - AL,DÍVIDA CONSOLIDADA,64123.53,Até o 1º Semestre
2025,municipio,2707404,Prefeitura Municipal de Porto de Pedras - AL,Disponibilidade de Caixa,-9295337.21,Até o 1º Semestre
2025,municipio,2707404,Prefeitura Municipal de Porto de Pedras - AL,Disponibilidade de Caixa Bruta,3596848.81,Até o 1º Semestre
2025,municipio,2707404,Prefeitura Municipal de Porto de Pedras - AL,RECEITA CORRENTE LÍQUIDA,85419806.64,Até o 1º Semestre
2025,municipio,2707404,Prefeitura Municipal de Porto de Pedras - AL,% da DC sobre a RCL AJUSTADA (I/VI),0.08,Até o 1º Semestre
2025,municipio,2707404,Prefeitura Municipal de Porto de Pedras - AL,% da DCL sobre a RCL AJUSTADA,10.96,Até o 1º Semestre
2025,municipio,2707503,Prefeitura Municipal de Porto Real do Colégio - AL,DÍVIDA CONSOLIDADA,49121587.61,Até o 1º Semestre
2025,municipio,2707503,Prefeitura Municipal de Porto Real do Colégio - AL,Precatórios (inclusive) Vencidos e Não Pagos,-496269.62,Até o 1º Semestre
2025,municipio,2707503,Prefeitura Municipal de Porto Real do Colégio - AL,Disponibilidade de Caixa,15269017.74,Até o 1º Semestre
2025,municipio,2707503,Prefeitura Municipal de Porto Real do Colégio - AL,Disponibilidade de Caixa Bruta,28475789.41,Até o 1º Semestre
2025,municipio,2707503,Prefeitura Municipal de Porto Real do Colégio - AL,RECEITA CORRENTE LÍQUIDA,132712147.5,Até o 1º Semestre
2025,municipio,2707503,Prefeitura Municipal de Porto Real do Colégio - AL,% da DC sobre a RCL AJUSTADA (I/VI),37.1,Até o 1º Semestre
2025,municipio,2707503,Prefeitura Municipal de Porto Real do Colégio - AL,% da DCL sobre a RCL AJUSTADA,25.57,Até o 1º Semestre
2024,municipio,2707305,Prefeitura Municipal de Porto Calvo - AL,DÍVIDA CONSOLIDADA,40311211.46,Até o 3º Quadrimestre
2024,municipio,2707305,Prefeitura Municipal de Porto Calvo - AL,Disponibilidade de Caixa,10704695.93,Até o 3º Quadrimestre
2024,municipio,2707305,Prefeitura Municipal de Porto Calvo - AL,Disponibilidade de Caixa Bruta,10704695.93,Até o 3º Quadrimestre
2024,municipio,2707305,Prefeitura Municipal de Porto Calvo - AL,RECEITA CORRENTE LÍQUIDA,155366454.35,Até o 3º Quadrimestre
2024,municipio,2707305,Prefeitura Municipal de Porto Calvo - AL,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,155366454.35,Até o 3º Quadrimestre
