exercicio,periodo,relatorio,co_ibge,instituicao,uf,conta,valor,simplificado
2021,3,RGF-UF,22,GOVERNO DO ESTADO DO PIAUI,PI,Precatórios (Não incluídos na DC),107054367.6,False
2020,3,RGF-UF,24,GOVERNO DO ESTADO DO RIO GRANDE DO NORTE,RN,DÍVIDA CONSOLIDADA,4012962182.56,False
2020,3,RGF-UF,24,GOVERNO DO ESTADO DO RIO GRANDE DO NORTE,RN,Empréstimos,2097889064.22,False
2020,3,RGF-UF,24,GOVERNO DO ESTADO DO RIO GRANDE DO NORTE,RN,Parcelamento e Renegociação de Dívidas,123935423.7,False
2020,3,RGF-UF,24,GOVERNO DO ESTADO DO RIO GRANDE DO NORTE,RN,Precatórios (inclusive) Vencidos e Não Pagos,1250651899.3,False
2020,3,RGF-UF,24,GOVERNO DO ESTADO DO RIO GRANDE DO NORTE,RN,Disponibilidade de Caixa,16481461.42,False
2020,3,RGF-UF,24,GOVERNO DO ESTADO DO RIO GRANDE DO NORTE,RN,Disponibilidade de Caixa Bruta,1521425856.44,False
2020,3,RGF-UF,24,GOVERNO DO ESTADO DO RIO GRANDE DO NORTE,RN,DÍVIDA CONSOLIDADA LÍQUIDA,3996480721.14,False
2020,3,RGF-UF,24,GOVERNO DO ESTADO DO RIO GRANDE DO NORTE,RN,RECEITA CORRENTE LÍQUIDA,10827361004.7,False
2020,3,RGF-UF,24,GOVERNO DO ESTADO DO RIO GRANDE DO NORTE,RN,% da DC sobre a RCL AJUSTADA,37.06,False
2020,3,RGF-UF,24,GOVERNO DO ESTADO DO RIO GRANDE DO NORTE,RN,% da DCL sobre a RCL AJUSTADA,36.91,False
2019,3,RGF-UF,22,GOVERNO DO ESTADO DO PIAUI,PI,DÍVIDA CONSOLIDADA,5556042195.05,False
2019,3,RGF-UF,22,GOVERNO DO ESTADO DO PIAUI,PI,Empréstimos,4734403410.69,False
2019,3,RGF-UF,22,GOVERNO DO ESTADO DO PIAUI,PI,Parcelamento e Renegociação de Dívidas,245885250.9,False
2019,3,RGF-UF,22,GOVERNO DO ESTADO DO PIAUI,PI,Demais Dívidas Contratuais,201640929.04,False
2019,3,RGF-UF,22,GOVERNO DO ESTADO DO PIAUI,PI,Precatórios (inclusive) Vencidos e Não Pagos,374112604.42,False
2019,3,RGF-UF,22,GOVERNO DO ESTADO DO PIAUI,PI,Disponibilidade de Caixa,372756075.28,False
2019,3,RGF-UF,22,GOVERNO DO ESTADO DO PIAUI,PI,Disponibilidade de Caixa Bruta,1964181656.67,False
2019,3,RGF-UF,22,GOVERNO DO ESTADO DO PIAUI,PI,DÍVIDA CONSOLIDADA LÍQUIDA,5181842289.41,False
2019,3,RGF-UF,22,GOVERNO DO ESTADO DO PIAUI,PI,Precatórios (Não incluídos na DC),10927692.66,False
2024,3,RGF-UF,23,GOVERNO DO ESTADO DO CEARA,CE,DÍVIDA CONSOLIDADA,18954882256.77,False
2024,3,RGF-UF,23,GOVERNO DO ESTADO DO CEARA,CE,Empréstimos,15979934138.66,False
2024,3,RGF-UF,23,GOVERNO DO ESTADO DO CEARA,CE,Parcelamento e Renegociação de Dívidas,717838247.66,False
2024,3,RGF-UF,23,GOVERNO DO ESTADO DO CEARA,CE,Precatórios (inclusive) Vencidos e Não Pagos,862960036.99,False
2024,3,RGF-UF,23,GOVERNO DO ESTADO DO CEARA,CE,Disponibilidade de Caixa,6197636637.63,False
2024,3,RGF-UF,23,GOVERNO DO ESTADO DO CEARA,CE,Disponibilidade de Caixa Bruta,7303967734.37,False
2024,3,RGF-UF,23,GOVERNO DO ESTADO DO CEARA,CE,DÍVIDA CONSOLIDADA LÍQUIDA,12002714794.04,False
2024,3,RGF-UF,23,GOVERNO DO ESTADO DO CEARA,CE,RECEITA CORRENTE LÍQUIDA,36362436745.35,False
2024,3,RGF-UF,23,GOVERNO DO ESTADO DO CEARA,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,36308708717.06,False
2024,3,RGF-UF,23,GOVERNO DO ESTADO DO CEARA,CE,% da DC sobre a RCL AJUSTADA,52.2,False
2024,3,RGF-UF,23,GOVERNO DO ESTADO DO CEARA,CE,% da DCL sobre a RCL AJUSTADA,33.06,False
2024,3,RGF-UF,23,GOVERNO DO ESTADO DO CEARA,CE,Precatórios (Não incluídos na DC),445692383.75,False
2023,3,RGF-UF,26,GOVERNO DO ESTADO DE PERNAMBUCO,PE,DÍVIDA CONSOLIDADA,16825606008.9,False
2023,3,RGF-UF,26,GOVERNO DO ESTADO DE PERNAMBUCO,PE,Empréstimos,12129686943.9,False
2023,3,RGF-UF,26,GOVERNO DO ESTADO DE PERNAMBUCO,PE,Parcelamento e Renegociação de Dívidas,28491039.94,False
2023,3,RGF-UF,26,GOVERNO DO ESTADO DE PERNAMBUCO,PE,Precatórios (inclusive) Vencidos e Não Pagos,471784191.73,False
2023,3,RGF-UF,26,GOVERNO DO ESTADO DE PERNAMBUCO,PE,Disponibilidade de Caixa,4410779482.31,False
2023,3,RGF-UF,26,GOVERNO DO ESTADO DE PERNAMBUCO,PE,Disponibilidade de Caixa Bruta,7019108921.17,False
2023,3,RGF-UF,26,GOVERNO DO ESTADO DE PERNAMBUCO,PE,DÍVIDA CONSOLIDADA LÍQUIDA,12069013825.15,False
2023,3,RGF-UF,26,GOVERNO DO ESTADO DE PERNAMBUCO,PE,RECEITA CORRENTE LÍQUIDA,37830131985.44,False
2023,3,RGF-UF,26,GOVERNO DO ESTADO DE PERNAMBUCO,PE,% da DC sobre a RCL AJUSTADA,44.5,False
2023,3,RGF-UF,26,GOVERNO DO ESTADO DE PERNAMBUCO,PE,% da DCL sobre a RCL AJUSTADA,31.92,False
2022,3,RGF-UF,28,GOVERNO DO ESTADO DE SERGIPE,SE,DÍVIDA CONSOLIDADA,4874338138.52,False
2022,3,RGF-UF,28,GOVERNO DO ESTADO DE SERGIPE,SE,Parcelamento e Renegociação de Dívidas,98717919.7,False
2022,3,RGF-UF,28,GOVERNO DO ESTADO DE SERGIPE,SE,Precatórios (inclusive) Vencidos e Não Pagos,1415527981.75,False
2022,3,RGF-UF,28,GOVERNO DO ESTADO DE SERGIPE,SE,Disponibilidade de Caixa,925854124.4,False
2022,3,RGF-UF,28,GOVERNO DO ESTADO DE SERGIPE,SE,Disponibilidade de Caixa Bruta,1204177252.49,False
2022,3,RGF-UF,28,GOVERNO DO ESTADO DE SERGIPE,SE,DÍVIDA CONSOLIDADA LÍQUIDA,3543671294.86,False
2022,3,RGF-UF,28,GOVERNO DO ESTADO DE SERGIPE,SE,RECEITA CORRENTE LÍQUIDA,11296095375.56,False
2022,3,RGF-UF,28,GOVERNO DO ESTADO DE SERGIPE,SE,% da DC sobre a RCL AJUSTADA,43.16,False
2022,3,RGF-UF,28,GOVERNO DO ESTADO DE SERGIPE,SE,% da DCL sobre a RCL AJUSTADA,31.38,False
2022,3,RGF-UF,28,GOVERNO DO ESTADO DE SERGIPE,SE,Precatórios (Não incluídos na DC),161135901.31,False
2022,3,RGF-UF,21,GOVERNO DO ESTADO DO MARANHAO,MA,DÍVIDA CONSOLIDADA,9828213112.5,False
2022,3,RGF-UF,21,GOVERNO DO ESTADO DO MARANHAO,MA,Empréstimos,4709002556.14,False
2022,3,RGF-UF,21,GOVERNO DO ESTADO DO MARANHAO,MA,Precatórios (inclusive) Vencidos e Não Pagos,1968966544.39,False
2022,3,RGF-UF,21,GOVERNO DO ESTADO DO MARANHAO,MA,Disponibilidade de Caixa,702979868.96,False
2022,3,RGF-UF,21,GOVERNO DO ESTADO DO MARANHAO,MA,Disponibilidade de Caixa Bruta,2545905384.06,False
2022,3,RGF-UF,21,GOVERNO DO ESTADO DO MARANHAO,MA,DÍVIDA CONSOLIDADA LÍQUIDA,9122675760.38,False
2022,3,RGF-UF,21,GOVERNO DO ESTADO DO MARANHAO,MA,RECEITA CORRENTE LÍQUIDA,22168930851.27,False
2022,3,RGF-UF,21,GOVERNO DO ESTADO DO MARANHAO,MA,% da DC sobre a RCL AJUSTADA,44.34,False
2022,3,RGF-UF,21,GOVERNO DO ESTADO DO MARANHAO,MA,% da DCL sobre a RCL AJUSTADA,41.16,False
2022,3,RGF-UF,21,GOVERNO DO ESTADO DO MARANHAO,MA,Precatórios (Não incluídos na DC),305090000.0,False
2021,3,RGF-UF,23,GOVERNO DO ESTADO DO CEARA,CE,DÍVIDA CONSOLIDADA,18849849667.1,False
2021,3,RGF-UF,23,GOVERNO DO ESTADO DO CEARA,CE,Empréstimos,16237011096.63,False
2021,3,RGF-UF,23,GOVERNO DO ESTADO DO CEARA,CE,Parcelamento e Renegociação de Dívidas,31124062.74,False
2021,3,RGF-UF,23,GOVERNO DO ESTADO DO CEARA,CE,Demais Dívidas Contratuais,303395643.14,False
2021,3,RGF-UF,23,GOVERNO DO ESTADO DO CEARA,CE,Precatórios (inclusive) Vencidos e Não Pagos,465267285.4,False
2021,3,RGF-UF,23,GOVERNO DO ESTADO DO CEARA,CE,Disponibilidade de Caixa,7600684375.12,False
2021,3,RGF-UF,23,GOVERNO DO ESTADO DO CEARA,CE,Disponibilidade de Caixa Bruta,7821415363.56,False
2021,3,RGF-UF,23,GOVERNO DO ESTADO DO CEARA,CE,DÍVIDA CONSOLIDADA LÍQUIDA,11108323624.65,False
2021,3,RGF-UF,23,GOVERNO DO ESTADO DO CEARA,CE,RECEITA CORRENTE LÍQUIDA,25170813561.04,False
2021,3,RGF-UF,23,GOVERNO DO ESTADO DO CEARA,CE,% da DC sobre a RCL AJUSTADA,74.89,False
2021,3,RGF-UF,23,GOVERNO DO ESTADO DO CEARA,CE,% da DCL sobre a RCL AJUSTADA,44.13,False
2021,3,RGF-UF,23,GOVERNO DO ESTADO DO CEARA,CE,Precatórios (Não incluídos na DC),193059623.05,False
2020,3,RGF-UF,25,GOVERNO DO ESTADO DA PARAIBA,PB,DÍVIDA CONSOLIDADA,4665096313.62,False
2020,3,RGF-UF,25,GOVERNO DO ESTADO DA PARAIBA,PB,Empréstimos,704466454.01,False
2020,3,RGF-UF,25,GOVERNO DO ESTADO DA PARAIBA,PB,Precatórios (inclusive) Vencidos e Não Pagos,2010785589.06,False
2020,3,RGF-UF,25,GOVERNO DO ESTADO DA PARAIBA,PB,Disponibilidade de Caixa,3140972733.63,False
2020,3,RGF-UF,25,GOVERNO DO ESTADO DA PARAIBA,PB,Disponibilidade de Caixa Bruta,3302003442.43,False
2020,3,RGF-UF,25,GOVERNO DO ESTADO DA PARAIBA,PB,DÍVIDA CONSOLIDADA LÍQUIDA,1233663646.5,False
2020,3,RGF-UF,25,GOVERNO DO ESTADO DA PARAIBA,PB,RECEITA CORRENTE LÍQUIDA,11287852748.44,False
2020,3,RGF-UF,25,GOVERNO DO ESTADO DA PARAIBA,PB,% da DC sobre a RCL AJUSTADA,41.33,False
2020,3,RGF-UF,25,GOVERNO DO ESTADO DA PARAIBA,PB,% da DCL sobre a RCL AJUSTADA,10.93,False
2019,3,RGF-UF,21,GOVERNO DO ESTADO DO MARANHAO,MA,DÍVIDA CONSOLIDADA,7461344237.22,False
2019,3,RGF-UF,21,GOVERNO DO ESTADO DO MARANHAO,MA,Empréstimos,4893489417.06,False
2019,3,RGF-UF,21,GOVERNO DO ESTADO DO MARANHAO,MA,Precatórios (inclusive) Vencidos e Não Pagos,1213044023.49,False
2019,3,RGF-UF,21,GOVERNO DO ESTADO DO MARANHAO,MA,Disponibilidade de Caixa,900468479.55,False
2019,3,RGF-UF,21,GOVERNO DO ESTADO DO MARANHAO,MA,Disponibilidade de Caixa Bruta,1681690942.15,False
2019,3,RGF-UF,21,GOVERNO DO ESTADO DO MARANHAO,MA,DÍVIDA CONSOLIDADA LÍQUIDA,6549951976.7,False
2019,3,RGF-UF,21,GOVERNO DO ESTADO DO MARANHAO,MA,Precatórios (Não incluídos na DC),173061004.73,False
2019,3,RGF-UF,24,GOVERNO DO ESTADO DO RIO GRANDE DO NORTE,RN,DÍVIDA CONSOLIDADA,3574124524.04,False
2019,3,RGF-UF,24,GOVERNO DO ESTADO DO RIO GRANDE DO NORTE,RN,Empréstimos,2232539564.13,False
2019,3,RGF-UF,24,GOVERNO DO ESTADO DO RIO GRANDE DO NORTE,RN,Parcelamento e Renegociação de Dívidas,1044508.51,False
2019,3,RGF-UF,24,GOVERNO DO ESTADO DO RIO GRANDE DO NORTE,RN,Demais Dívidas Contratuais,128538115.53,False
2019,3,RGF-UF,24,GOVERNO DO ESTADO DO RIO GRANDE DO NORTE,RN,Precatórios (inclusive) Vencidos e Não Pagos,816516125.36,False
2019,3,RGF-UF,24,GOVERNO DO ESTADO DO RIO GRANDE DO NORTE,RN,Disponibilidade de Caixa,320825363.09,False
2019,3,RGF-UF,24,GOVERNO DO ESTADO DO RIO GRANDE DO NORTE,RN,Disponibilidade de Caixa Bruta,1352796049.04,False
2019,3,RGF-UF,24,GOVERNO DO ESTADO DO RIO GRANDE DO NORTE,RN,DÍVIDA CONSOLIDADA LÍQUIDA,3253299160.95,False
2024,3,RGF-UF,24,GOVERNO DO ESTADO DO RIO GRANDE DO NORTE,RN,DÍVIDA CONSOLIDADA,7201713061.97,False
2024,3,RGF-UF,24,GOVERNO DO ESTADO DO RIO GRANDE DO NORTE,RN,Empréstimos,2734195879.84,False
2024,3,RGF-UF,24,GOVERNO DO ESTADO DO RIO GRANDE DO NORTE,RN,Parcelamento e Renegociação de Dívidas,168346105.99,False
2024,3,RGF-UF,24,GOVERNO DO ESTADO DO RIO GRANDE DO NORTE,RN,Precatórios (inclusive) Vencidos e Não Pagos,3214637210.88,False
2024,3,RGF-UF,24,GOVERNO DO ESTADO DO RIO GRANDE DO NORTE,RN,Disponibilidade de Caixa Bruta,1536331084.82,False
2024,3,RGF-UF,24,GOVERNO DO ESTADO DO RIO GRANDE DO NORTE,RN,DÍVIDA CONSOLIDADA LÍQUIDA,6932442046.08,False
2024,3,RGF-UF,24,GOVERNO DO ESTADO DO RIO GRANDE DO NORTE,RN,RECEITA CORRENTE LÍQUIDA,17259892416.73,False
2024,3,RGF-UF,24,GOVERNO DO ESTADO DO RIO GRANDE DO NORTE,RN,RECEITA CORRENTE LÍQUIDA AJUSTADA,17255089577.58,False
2024,3,RGF-UF,24,GOVERNO DO ESTADO DO RIO GRANDE DO NORTE,RN,% da DC sobre a RCL AJUSTADA,41.74,False
2024,3,RGF-UF,24,GOVERNO DO ESTADO DO RIO GRANDE DO NORTE,RN,% da DCL sobre a RCL AJUSTADA,40.18,False
2024,3,RGF-UF,24,GOVERNO DO ESTADO DO RIO GRANDE DO NORTE,RN,Precatórios (Não incluídos na DC),1730147385.6,False
2023,3,RGF-UF,27,GOVERNO DO ESTADO DE ALAGOAS,AL,DÍVIDA CONSOLIDADA,12996842336.01,False
2023,3,RGF-UF,27,GOVERNO DO ESTADO DE ALAGOAS,AL,Empréstimos,4450793983.18,False
2023,3,RGF-UF,27,GOVERNO DO ESTADO DE ALAGOAS,AL,Parcelamento e Renegociação de Dívidas,149125575.53,False
2023,3,RGF-UF,27,GOVERNO DO ESTADO DE ALAGOAS,AL,Disponibilidade de Caixa,2729302949.27,False
2023,3,RGF-UF,27,GOVERNO DO ESTADO DE ALAGOAS,AL,Disponibilidade de Caixa Bruta,3021599615.15,False
2023,3,RGF-UF,27,GOVERNO DO ESTADO DE ALAGOAS,AL,DÍVIDA CONSOLIDADA LÍQUIDA,10136310099.65,False
2023,3,RGF-UF,27,GOVERNO DO ESTADO DE ALAGOAS,AL,RECEITA CORRENTE LÍQUIDA,14465051819.55,False
2023,3,RGF-UF,27,GOVERNO DO ESTADO DE ALAGOAS,AL,% da DC sobre a RCL AJUSTADA,90.18,False
2023,3,RGF-UF,27,GOVERNO DO ESTADO DE ALAGOAS,AL,% da DCL sobre a RCL AJUSTADA,70.33,False
2022,3,RGF-UF,29,GOVERNO DO ESTADO DA BAHIA,BA,DÍVIDA CONSOLIDADA,28529828408.0,False
2022,3,RGF-UF,29,GOVERNO DO ESTADO DA BAHIA,BA,Parcelamento e Renegociação de Dívidas,384517445.39,False
2022,3,RGF-UF,29,GOVERNO DO ESTADO DA BAHIA,BA,Precatórios (inclusive) Vencidos e Não Pagos,4991925371.97,False
2022,3,RGF-UF,29,GOVERNO DO ESTADO DA BAHIA,BA,Disponibilidade de Caixa,11225387106.5,False
2022,3,RGF-UF,29,GOVERNO DO ESTADO DA BAHIA,BA,Disponibilidade de Caixa Bruta,12824886876.69,False
2022,3,RGF-UF,29,GOVERNO DO ESTADO DA BAHIA,BA,DÍVIDA CONSOLIDADA LÍQUIDA,16654259235.6,False
2022,3,RGF-UF,29,GOVERNO DO ESTADO DA BAHIA,BA,RECEITA CORRENTE LÍQUIDA,55345564180.74,False
2022,3,RGF-UF,29,GOVERNO DO ESTADO DA BAHIA,BA,% da DC sobre a RCL AJUSTADA,51.58,False
2022,3,RGF-UF,29,GOVERNO DO ESTADO DA BAHIA,BA,% da DCL sobre a RCL AJUSTADA,30.11,False
2022,3,RGF-UF,22,GOVERNO DO ESTADO DO PIAUI,PI,DÍVIDA CONSOLIDADA,9067438865.9,False
2022,3,RGF-UF,22,GOVERNO DO ESTADO DO PIAUI,PI,Empréstimos,6490648449.13,False
2022,3,RGF-UF,22,GOVERNO DO ESTADO DO PIAUI,PI,Parcelamento e Renegociação de Dívidas,201725480.41,False
2022,3,RGF-UF,22,GOVERNO DO ESTADO DO PIAUI,PI,Demais Dívidas Contratuais,87173706.45,False
2022,3,RGF-UF,22,GOVERNO DO ESTADO DO PIAUI,PI,Precatórios (inclusive) Vencidos e Não Pagos,2118761111.3,False
2022,3,RGF-UF,22,GOVERNO DO ESTADO DO PIAUI,PI,Disponibilidade de Caixa,2161609315.53,False
2022,3,RGF-UF,22,GOVERNO DO ESTADO DO PIAUI,PI,Disponibilidade de Caixa Bruta,3050552546.87,False
2022,3,RGF-UF,22,GOVERNO DO ESTADO DO PIAUI,PI,DÍVIDA CONSOLIDADA LÍQUIDA,6891399275.12,False
2022,3,RGF-UF,22,GOVERNO DO ESTADO DO PIAUI,PI,RECEITA CORRENTE LÍQUIDA,13517450096.11,False
2022,3,RGF-UF,22,GOVERNO DO ESTADO DO PIAUI,PI,% da DC sobre a RCL AJUSTADA,67.13,False
2022,3,RGF-UF,22,GOVERNO DO ESTADO DO PIAUI,PI,% da DCL sobre a RCL AJUSTADA,51.02,False
2022,3,RGF-UF,22,GOVERNO DO ESTADO DO PIAUI,PI,Precatórios (Não incluídos na DC),87512028.89,False
2021,3,RGF-UF,24,GOVERNO DO ESTADO DO RIO GRANDE DO NORTE,RN,DÍVIDA CONSOLIDADA,4831887107.06,False
2021,3,RGF-UF,24,GOVERNO DO ESTADO DO RIO GRANDE DO NORTE,RN,Empréstimos,2147520660.29,False
2021,3,RGF-UF,24,GOVERNO DO ESTADO DO RIO GRANDE DO NORTE,RN,Parcelamento e Renegociação de Dívidas,161594314.77,False
2021,3,RGF-UF,24,GOVERNO DO ESTADO DO RIO GRANDE DO NORTE,RN,Precatórios (inclusive) Vencidos e Não Pagos,1831190927.77,False
2021,3,RGF-UF,24,GOVERNO DO ESTADO DO RIO GRANDE DO NORTE,RN,Disponibilidade de Caixa,606783309.24,False
2021,3,RGF-UF,24,GOVERNO DO ESTADO DO RIO GRANDE DO NORTE,RN,Disponibilidade de Caixa Bruta,1477919196.72,False
2021,3,RGF-UF,24,GOVERNO DO ESTADO DO RIO GRANDE DO NORTE,RN,DÍVIDA CONSOLIDADA LÍQUIDA,4225103797.82,False
2021,3,RGF-UF,24,GOVERNO DO ESTADO DO RIO GRANDE DO NORTE,RN,RECEITA CORRENTE LÍQUIDA,12245466333.85,False
2021,3,RGF-UF,24,GOVERNO DO ESTADO DO RIO GRANDE DO NORTE,RN,% da DC sobre a RCL AJUSTADA,39.47,False
2021,3,RGF-UF,24,GOVERNO DO ESTADO DO RIO GRANDE DO NORTE,RN,% da DCL sobre a RCL AJUSTADA,34.51,False
2020,3,RGF-UF,26,GOVERNO DO ESTADO DE PERNAMBUCO,PE,DÍVIDA CONSOLIDADA,17186972915.11,False
2020,3,RGF-UF,26,GOVERNO DO ESTADO DE PERNAMBUCO,PE,Empréstimos,13172466905.55,False
2020,3,RGF-UF,26,GOVERNO DO ESTADO DE PERNAMBUCO,PE,Parcelamento e Renegociação de Dívidas,79677394.04,False
2020,3,RGF-UF,26,GOVERNO DO ESTADO DE PERNAMBUCO,PE,Precatórios (inclusive) Vencidos e Não Pagos,430659826.81,False
2020,3,RGF-UF,26,GOVERNO DO ESTADO DE PERNAMBUCO,PE,Disponibilidade de Caixa,3931006127.62,False
2020,3,RGF-UF,26,GOVERNO DO ESTADO DE PERNAMBUCO,PE,Disponibilidade de Caixa Bruta,4833400832.81,False
2020,3,RGF-UF,26,GOVERNO DO ESTADO DE PERNAMBUCO,PE,DÍVIDA CONSOLIDADA LÍQUIDA,13081473274.29,False
2020,3,RGF-UF,26,GOVERNO DO ESTADO DE PERNAMBUCO,PE,RECEITA CORRENTE LÍQUIDA,27238978598.44,False
2020,3,RGF-UF,26,GOVERNO DO ESTADO DE PERNAMBUCO,PE,% da DC sobre a RCL AJUSTADA,63.14,False
2020,3,RGF-UF,26,GOVERNO DO ESTADO DE PERNAMBUCO,PE,% da DCL sobre a RCL AJUSTADA,48.06,False
2019,3,RGF-UF,28,GOVERNO DO ESTADO DE SERGIPE,SE,DÍVIDA CONSOLIDADA,4867202795.35,False
2019,3,RGF-UF,28,GOVERNO DO ESTADO DE SERGIPE,SE,Parcelamento e Renegociação de Dívidas,85962985.86,False
2019,3,RGF-UF,28,GOVERNO DO ESTADO DE SERGIPE,SE,Precatórios (inclusive) Vencidos e Não Pagos,1247888634.7,False
2019,3,RGF-UF,28,GOVERNO DO ESTADO DE SERGIPE,SE,Disponibilidade de Caixa,417452362.83,False
2019,3,RGF-UF,28,GOVERNO DO ESTADO DE SERGIPE,SE,Disponibilidade de Caixa Bruta,806637067.17,False
2019,3,RGF-UF,28,GOVERNO DO ESTADO DE SERGIPE,SE,DÍVIDA CONSOLIDADA LÍQUIDA,3695263444.12,False
2019,3,RGF-UF,28,GOVERNO DO ESTADO DE SERGIPE,SE,Precatórios (Não incluídos na DC),91816892.55,False
2024,3,RGF-UF,25,GOVERNO DO ESTADO DA PARAIBA,PB,DÍVIDA CONSOLIDADA,7467178344.61,False
2024,3,RGF-UF,25,GOVERNO DO ESTADO DA PARAIBA,PB,Empréstimos,1600076995.83,False
2024,3,RGF-UF,25,GOVERNO DO ESTADO DA PARAIBA,PB,Parcelamento e Renegociação de Dívidas,100427700.78,False
2024,3,RGF-UF,25,GOVERNO DO ESTADO DA PARAIBA,PB,Precatórios (inclusive) Vencidos e Não Pagos,4614817360.18,False
2024,3,RGF-UF,25,GOVERNO DO ESTADO DA PARAIBA,PB,Disponibilidade de Caixa,7277342348.62,False
2024,3,RGF-UF,25,GOVERNO DO ESTADO DA PARAIBA,PB,Disponibilidade de Caixa Bruta,7822530063.35,False
2024,3,RGF-UF,25,GOVERNO DO ESTADO DA PARAIBA,PB,DÍVIDA CONSOLIDADA LÍQUIDA,-448693341.72,False
2024,3,RGF-UF,25,GOVERNO DO ESTADO DA PARAIBA,PB,RECEITA CORRENTE LÍQUIDA,18928080527.4,False
2024,3,RGF-UF,25,GOVERNO DO ESTADO DA PARAIBA,PB,RECEITA CORRENTE LÍQUIDA AJUSTADA,18904611050.4,False
2024,3,RGF-UF,25,GOVERNO DO ESTADO DA PARAIBA,PB,% da DC sobre a RCL AJUSTADA,39.5,False
2024,3,RGF-UF,25,GOVERNO DO ESTADO DA PARAIBA,PB,% da DCL sobre a RCL AJUSTADA,-2.37,False
2023,3,RGF-UF,28,GOVERNO DO ESTADO DE SERGIPE,SE,DÍVIDA CONSOLIDADA,4987142159.18,False
2023,3,RGF-UF,28,GOVERNO DO ESTADO DE SERGIPE,SE,Parcelamento e Renegociação de Dívidas,84286839.3,False
2023,3,RGF-UF,28,GOVERNO DO ESTADO DE SERGIPE,SE,Precatórios (inclusive) Vencidos e Não Pagos,1487424006.67,False
2023,3,RGF-UF,28,GOVERNO DO ESTADO DE SERGIPE,SE,Disponibilidade de Caixa,1512779491.69,False
2023,3,RGF-UF,28,GOVERNO DO ESTADO DE SERGIPE,SE,Disponibilidade de Caixa Bruta,1942595858.43,False
2023,3,RGF-UF,28,GOVERNO DO ESTADO DE SERGIPE,SE,DÍVIDA CONSOLIDADA LÍQUIDA,2884664295.48,False
2023,3,RGF-UF,28,GOVERNO DO ESTADO DE SERGIPE,SE,RECEITA CORRENTE LÍQUIDA,12629587874.94,False
2023,3,RGF-UF,28,GOVERNO DO ESTADO DE SERGIPE,SE,% da DC sobre a RCL AJUSTADA,39.6,False
2023,3,RGF-UF,28,GOVERNO DO ESTADO DE SERGIPE,SE,% da DCL sobre a RCL AJUSTADA,22.91,False
2023,3,RGF-UF,28,GOVERNO DO ESTADO DE SERGIPE,SE,Precatórios (Não incluídos na DC),212296790.81,False
2023,3,RGF-UF,21,GOVERNO DO ESTADO DO MARANHAO,MA,DÍVIDA CONSOLIDADA,6479841445.19,False
2023,3,RGF-UF,21,GOVERNO DO ESTADO DO MARANHAO,MA,Empréstimos,3148780039.16,False
2023,3,RGF-UF,21,GOVERNO DO ESTADO DO MARANHAO,MA,Precatórios (inclusive) Vencidos e Não Pagos,1763622816.09,False
2023,3,RGF-UF,21,GOVERNO DO ESTADO DO MARANHAO,MA,Disponibilidade de Caixa,2045161981.81,False
2023,3,RGF-UF,21,GOVERNO DO ESTADO DO MARANHAO,MA,Disponibilidade de Caixa Bruta,4102645576.13,False
2023,3,RGF-UF,21,GOVERNO DO ESTADO DO MARANHAO,MA,DÍVIDA CONSOLIDADA LÍQUIDA,4433520205.58,False
2023,3,RGF-UF,21,GOVERNO DO ESTADO DO MARANHAO,MA,RECEITA CORRENTE LÍQUIDA,23120999553.98,False
2023,3,RGF-UF,21,GOVERNO DO ESTADO DO MARANHAO,MA,% da DC sobre a RCL AJUSTADA,28.07,False
2023,3,RGF-UF,21,GOVERNO DO ESTADO DO MARANHAO,MA,% da DCL sobre a RCL AJUSTADA,19.2,False
2023,3,RGF-UF,21,GOVERNO DO ESTADO DO MARANHAO,MA,Precatórios (Não incluídos na DC),403004545.87,False
2022,3,RGF-UF,23,GOVERNO DO ESTADO DO CEARA,CE,DÍVIDA CONSOLIDADA,17568895743.13,False
2022,3,RGF-UF,23,GOVERNO DO ESTADO DO CEARA,CE,Empréstimos,14737809442.22,False
2022,3,RGF-UF,23,GOVERNO DO ESTADO DO CEARA,CE,Parcelamento e Renegociação de Dívidas,23662307.35,False
2022,3,RGF-UF,23,GOVERNO DO ESTADO DO CEARA,CE,Demais Dívidas Contratuais,286033664.38,False
2022,3,RGF-UF,23,GOVERNO DO ESTADO DO CEARA,CE,Precatórios (inclusive) Vencidos e Não Pagos,568584287.04,False
2022,3,RGF-UF,23,GOVERNO DO ESTADO DO CEARA,CE,Disponibilidade de Caixa,7147203143.51,False
2022,3,RGF-UF,23,GOVERNO DO ESTADO DO CEARA,CE,Disponibilidade de Caixa Bruta,8733510976.08,False
2022,3,RGF-UF,23,GOVERNO DO ESTADO DO CEARA,CE,DÍVIDA CONSOLIDADA LÍQUIDA,10217259286.86,False
2022,3,RGF-UF,23,GOVERNO DO ESTADO DO CEARA,CE,RECEITA CORRENTE LÍQUIDA,30383651351.44,False
2022,3,RGF-UF,23,GOVERNO DO ESTADO DO CEARA,CE,% da DC sobre a RCL AJUSTADA,57.82,False
2022,3,RGF-UF,23,GOVERNO DO ESTADO DO CEARA,CE,% da DCL sobre a RCL AJUSTADA,33.63,False
2022,3,RGF-UF,23,GOVERNO DO ESTADO DO CEARA,CE,Precatórios (Não incluídos na DC),97459374.73,False
