exercicio,instituicao,uf,conta,valor
2022,Prefeitura Municipal de Flores - PE,PE,Disponibilidade de Caixa Bruta,5765477.09
2022,Prefeitura Municipal de Flores - PE,PE,RECEITA CORRENTE LÍQUIDA,59433388.8
2022,Prefeitura Municipal de Flores - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),10.58
2022,Prefeitura Municipal de Flores - PE,PE,% da DCL sobre a RCL AJUSTADA,1.22
2022,Prefeitura Municipal de Floresta - PE,PE,DÍVIDA CONSOLIDADA,17477830.67
2022,Prefeitura Municipal de Floresta - PE,PE,Disponibilidade de Caixa,17805053.02
2022,Prefeitura Municipal de Floresta - PE,PE,Disponibilidade de Caixa Bruta,21122698.85
2022,Prefeitura Municipal de Floresta - PE,PE,RECEITA CORRENTE LÍQUIDA,107715560.16
2022,Prefeitura Municipal de Floresta - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),16.23
2022,Prefeitura Municipal de Floresta - PE,PE,% da DCL sobre a RCL AJUSTADA,-15.72
2022,Prefeitura Municipal de Gameleira - PE,PE,DÍVIDA CONSOLIDADA,73770984.79
2022,Prefeitura Municipal de Gameleira - PE,PE,Precatórios (inclusive) Vencidos e Não Pagos,119329.81
2022,Prefeitura Municipal de Gameleira - PE,PE,Disponibilidade de Caixa,1066814.32
2022,Prefeitura Municipal de Gameleira - PE,PE,Disponibilidade de Caixa Bruta,3281108.26
2022,Prefeitura Municipal de Gameleira - PE,PE,RECEITA CORRENTE LÍQUIDA,65774540.77
2022,Prefeitura Municipal de Gameleira - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),114.74
2022,Prefeitura Municipal de Gameleira - PE,PE,% da DCL sobre a RCL AJUSTADA,113.08
2022,Prefeitura Municipal de Frei Miguelinho - PE,PE,DÍVIDA CONSOLIDADA,5047157.7
2022,Prefeitura Municipal de Frei Miguelinho - PE,PE,Disponibilidade de Caixa,3507364.21
2022,Prefeitura Municipal de Frei Miguelinho - PE,PE,Disponibilidade de Caixa Bruta,6097751.27
2022,Prefeitura Municipal de Frei Miguelinho - PE,PE,RECEITA CORRENTE LÍQUIDA,46141010.05
2022,Prefeitura Municipal de Frei Miguelinho - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),11.06
2022,Prefeitura Municipal de Frei Miguelinho - PE,PE,% da DCL sobre a RCL AJUSTADA,1.92
2022,Prefeitura Municipal de Ferreiros - PE,PE,DÍVIDA CONSOLIDADA,476700.08
2022,Prefeitura Municipal de Ferreiros - PE,PE,Disponibilidade de Caixa,3319710.27
2022,Prefeitura Municipal de Ferreiros - PE,PE,Disponibilidade de Caixa Bruta,3740515.54
2022,Prefeitura Municipal de Ferreiros - PE,PE,RECEITA CORRENTE LÍQUIDA,39447225.49
2022,Prefeitura Municipal de Ferreiros - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),1.21
2022,Prefeitura Municipal de Ferreiros - PE,PE,% da DCL sobre a RCL AJUSTADA,-7.21
2022,Prefeitura Municipal de Garanhuns - PE,PE,DÍVIDA CONSOLIDADA,14172136.84
2022,Prefeitura Municipal de Garanhuns - PE,PE,Precatórios (inclusive) Vencidos e Não Pagos,681788.99
2022,Prefeitura Municipal de Garanhuns - PE,PE,Disponibilidade de Caixa,71791670.47
2022,Prefeitura Municipal de Garanhuns - PE,PE,Disponibilidade de Caixa Bruta,80990190.23
2022,Prefeitura Municipal de Garanhuns - PE,PE,RECEITA CORRENTE LÍQUIDA,342771587.49
2022,Prefeitura Municipal de Garanhuns - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),4.15
2022,Prefeitura Municipal de Garanhuns - PE,PE,% da DCL sobre a RCL AJUSTADA,-17.2
2022,Prefeitura Municipal de Glória do Goitá - PE,PE,DÍVIDA CONSOLIDADA,2129298.96
2022,Prefeitura Municipal de Glória do Goitá - PE,PE,Precatórios (inclusive) Vencidos e Não Pagos,35415.26
2022,Prefeitura Municipal de Glória do Goitá - PE,PE,Disponibilidade de Caixa,18909787.91
2022,Prefeitura Municipal de Glória do Goitá - PE,PE,Disponibilidade de Caixa Bruta,24467139.54
2022,Prefeitura Municipal de Glória do Goitá - PE,PE,RECEITA CORRENTE LÍQUIDA,100715664.45
2022,Prefeitura Municipal de Glória do Goitá - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),2.15
2022,Prefeitura Municipal de Glória do Goitá - PE,PE,% da DCL sobre a RCL AJUSTADA,-19.11
2022,Prefeitura Municipal de Goiana - PE,PE,DÍVIDA CONSOLIDADA,8872987.51
2022,Prefeitura Municipal de Goiana - PE,PE,Precatórios (inclusive) Vencidos e Não Pagos,6914635.35
2022,Prefeitura Municipal de Goiana - PE,PE,Disponibilidade de Caixa,488346226.67
2022,Prefeitura Municipal de Goiana - PE,PE,Disponibilidade de Caixa Bruta,489830413.31
2022,Prefeitura Municipal de Goiana - PE,PE,RECEITA CORRENTE LÍQUIDA,514359038.58
2022,Prefeitura Municipal de Goiana - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),1.74
2022,Prefeitura Municipal de Goiana - PE,PE,% da DCL sobre a RCL AJUSTADA,-94.34
2022,Prefeitura Municipal de Goiana - PE,PE,Precatórios (Não incluídos na DC),588765.95
2022,Prefeitura Municipal de Gravatá - PE,PE,DÍVIDA CONSOLIDADA,58351460.25
2022,Prefeitura Municipal de Gravatá - PE,PE,Disponibilidade de Caixa,21422707.43
2022,Prefeitura Municipal de Gravatá - PE,PE,Disponibilidade de Caixa Bruta,45122966.12
2022,Prefeitura Municipal de Gravatá - PE,PE,RECEITA CORRENTE LÍQUIDA,224787167.4
2022,Prefeitura Municipal de Gravatá - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),26.22
2022,Prefeitura Municipal de Gravatá - PE,PE,% da DCL sobre a RCL AJUSTADA,16.59
2022,Prefeitura Municipal de Gravatá - PE,PE,Precatórios (Não incluídos na DC),194702.95
2022,Prefeitura Municipal de Ibimirim - PE,PE,DÍVIDA CONSOLIDADA,18898552.29
2022,Prefeitura Municipal de Ibimirim - PE,PE,Disponibilidade de Caixa,18399029.53
2022,Prefeitura Municipal de Ibimirim - PE,PE,Disponibilidade de Caixa Bruta,22764828.0
2022,Prefeitura Municipal de Ibimirim - PE,PE,RECEITA CORRENTE LÍQUIDA,74618742.86
2022,Prefeitura Municipal de Ibimirim - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),25.51
2022,Prefeitura Municipal de Ibimirim - PE,PE,% da DCL sobre a RCL AJUSTADA,0.67
2022,Prefeitura Municipal de Granito - PE,PE,DÍVIDA CONSOLIDADA,1117447.28
2022,Prefeitura Municipal de Granito - PE,PE,Disponibilidade de Caixa,3121172.77
2022,Prefeitura Municipal de Granito - PE,PE,Disponibilidade de Caixa Bruta,3937598.05
2022,Prefeitura Municipal de Granito - PE,PE,RECEITA CORRENTE LÍQUIDA,31572175.35
2022,Prefeitura Municipal de Granito - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),3.7
2022,Prefeitura Municipal de Granito - PE,PE,% da DCL sobre a RCL AJUSTADA,-6.63
2022,Prefeitura Municipal de Iati - PE,PE,DÍVIDA CONSOLIDADA,17609088.51
2022,Prefeitura Municipal de Iati - PE,PE,Precatórios (inclusive) Vencidos e Não Pagos,3633098.38
2022,Prefeitura Municipal de Iati - PE,PE,Disponibilidade de Caixa,-10850513.08
2022,Prefeitura Municipal de Iati - PE,PE,Disponibilidade de Caixa Bruta,2367461.35
2022,Prefeitura Municipal de Iati - PE,PE,RECEITA CORRENTE LÍQUIDA,66177266.14
2022,Prefeitura Municipal de Iati - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),26.61
2022,Prefeitura Municipal de Iati - PE,PE,% da DCL sobre a RCL AJUSTADA,43.01
2022,Prefeitura Municipal de Iati - PE,PE,Precatórios (Não incluídos na DC),-257.4
2022,Prefeitura Municipal de Ibirajuba - PE,PE,DÍVIDA CONSOLIDADA,10799195.8
2022,Prefeitura Municipal de Ibirajuba - PE,PE,Disponibilidade de Caixa,5879922.84
2022,Prefeitura Municipal de Ibirajuba - PE,PE,Disponibilidade de Caixa Bruta,7781771.24
2022,Prefeitura Municipal de Ibirajuba - PE,PE,RECEITA CORRENTE LÍQUIDA,30041871.94
2022,Prefeitura Municipal de Ibirajuba - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),36.43
2022,Prefeitura Municipal de Ibirajuba - PE,PE,% da DCL sobre a RCL AJUSTADA,16.6
2022,Prefeitura Municipal de Igarassu - PE,PE,DÍVIDA CONSOLIDADA,24296059.6
2022,Prefeitura Municipal de Igarassu - PE,PE,Precatórios (inclusive) Vencidos e Não Pagos,1960331.45
2022,Prefeitura Municipal de Igarassu - PE,PE,Disponibilidade de Caixa,48069721.24
2022,Prefeitura Municipal de Igarassu - PE,PE,Disponibilidade de Caixa Bruta,63059869.4
2022,Prefeitura Municipal de Igarassu - PE,PE,RECEITA CORRENTE LÍQUIDA,284580764.9
2022,Prefeitura Municipal de Igarassu - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),8.54
2022,Prefeitura Municipal de Igarassu - PE,PE,% da DCL sobre a RCL AJUSTADA,-12.13
2022,Prefeitura Municipal de Ilha de Itamaracá - PE,PE,DÍVIDA CONSOLIDADA,4361025.75
2022,Prefeitura Municipal de Ilha de Itamaracá - PE,PE,Disponibilidade de Caixa,2021643.75
2022,Prefeitura Municipal de Ilha de Itamaracá - PE,PE,Disponibilidade de Caixa Bruta,16004644.12
2022,Prefeitura Municipal de Ilha de Itamaracá - PE,PE,RECEITA CORRENTE LÍQUIDA,71333037.39
2022,Prefeitura Municipal de Ilha de Itamaracá - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),6.18
2022,Prefeitura Municipal de Ilha de Itamaracá - PE,PE,% da DCL sobre a RCL AJUSTADA,3.31
2022,Prefeitura Municipal de Inajá - PE,PE,DÍVIDA CONSOLIDADA,3421410.84
2022,Prefeitura Municipal de Inajá - PE,PE,Disponibilidade de Caixa,-3475053.21
2022,Prefeitura Municipal de Inajá - PE,PE,Disponibilidade de Caixa Bruta,3402603.2
2022,Prefeitura Municipal de Inajá - PE,PE,RECEITA CORRENTE LÍQUIDA,58693928.07
2022,Prefeitura Municipal de Inajá - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),6.08
2022,Prefeitura Municipal de Inajá - PE,PE,% da DCL sobre a RCL AJUSTADA,12.25
2022,Prefeitura Municipal de Ingazeira - PE,PE,Disponibilidade de Caixa,1489053.75
2022,Prefeitura Municipal de Ingazeira - PE,PE,Disponibilidade de Caixa Bruta,2148132.35
2022,Prefeitura Municipal de Ingazeira - PE,PE,RECEITA CORRENTE LÍQUIDA,27100120.65
2022,Prefeitura Municipal de Ingazeira - PE,PE,% da DCL sobre a RCL AJUSTADA,-5.66
2022,Prefeitura Municipal de Ipojuca - PE,PE,DÍVIDA CONSOLIDADA,63455677.68
2022,Prefeitura Municipal de Ipojuca - PE,PE,Disponibilidade de Caixa,272431259.3
2022,Prefeitura Municipal de Ipojuca - PE,PE,Disponibilidade de Caixa Bruta,284492403.1
2022,Prefeitura Municipal de Ipojuca - PE,PE,RECEITA CORRENTE LÍQUIDA,975310781.21
2022,Prefeitura Municipal de Ipojuca - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),6.51
2022,Prefeitura Municipal de Ipojuca - PE,PE,% da DCL sobre a RCL AJUSTADA,-21.44
2022,Prefeitura Municipal de Ipojuca - PE,PE,Precatórios (Não incluídos na DC),2249151.65
2022,Prefeitura Municipal de Ipubi - PE,PE,DÍVIDA CONSOLIDADA,29754038.82
2022,Prefeitura Municipal de Ipubi - PE,PE,Disponibilidade de Caixa,14111974.45
2022,Prefeitura Municipal de Ipubi - PE,PE,Disponibilidade de Caixa Bruta,29007088.27
2022,Prefeitura Municipal de Ipubi - PE,PE,RECEITA CORRENTE LÍQUIDA,98060201.12
2022,Prefeitura Municipal de Ipubi - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),30.34
2022,Prefeitura Municipal de Ipubi - PE,PE,% da DCL sobre a RCL AJUSTADA,15.9
2022,Prefeitura Municipal de Itacuruba - PE,PE,DÍVIDA CONSOLIDADA,7783470.37
2022,Prefeitura Municipal de Itacuruba - PE,PE,Disponibilidade de Caixa,1332973.35
2022,Prefeitura Municipal de Itacuruba - PE,PE,Disponibilidade de Caixa Bruta,6592771.72
2022,Prefeitura Municipal de Itacuruba - PE,PE,RECEITA CORRENTE LÍQUIDA,32405611.75
2022,Prefeitura Municipal de Itacuruba - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),24.42
2022,Prefeitura Municipal de Itacuruba - PE,PE,% da DCL sobre a RCL AJUSTADA,19.47
2022,Prefeitura Municipal de Itaíba - PE,PE,DÍVIDA CONSOLIDADA,4420220.09
2022,Prefeitura Municipal de Itaíba - PE,PE,Disponibilidade de Caixa,-372296.0
2022,Prefeitura Municipal de Itaíba - PE,PE,Disponibilidade de Caixa Bruta,8518599.67
2022,Prefeitura Municipal de Itaíba - PE,PE,RECEITA CORRENTE LÍQUIDA,81436728.89
2022,Prefeitura Municipal de Itaíba - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),5.69
2022,Prefeitura Municipal de Itaíba - PE,PE,% da DCL sobre a RCL AJUSTADA,6.16
2022,Prefeitura Municipal de Itambé - PE,PE,DÍVIDA CONSOLIDADA,37149601.55
2022,Prefeitura Municipal de Itambé - PE,PE,Precatórios (inclusive) Vencidos e Não Pagos,130382.69
2022,Prefeitura Municipal de Itambé - PE,PE,Disponibilidade de Caixa,7108859.17
2022,Prefeitura Municipal de Itambé - PE,PE,Disponibilidade de Caixa Bruta,9245368.82
2022,Prefeitura Municipal de Itambé - PE,PE,RECEITA CORRENTE LÍQUIDA,85911542.84
2022,Prefeitura Municipal de Itambé - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),43.49
2022,Prefeitura Municipal de Itambé - PE,PE,% da DCL sobre a RCL AJUSTADA,35.17
2022,Prefeitura Municipal de Itapissuma - PE,PE,DÍVIDA CONSOLIDADA,2797004.18
2022,Prefeitura Municipal de Itapissuma - PE,PE,Disponibilidade de Caixa,25412045.35
2022,Prefeitura Municipal de Itapissuma - PE,PE,Disponibilidade de Caixa Bruta,40378437.44
2022,Prefeitura Municipal de Itapissuma - PE,PE,RECEITA CORRENTE LÍQUIDA,124876944.92
2022,Prefeitura Municipal de Itapissuma - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),2.27
2022,Prefeitura Municipal de Itapissuma - PE,PE,% da DCL sobre a RCL AJUSTADA,-21.34
2022,Prefeitura Municipal de Itaquitinga - PE,PE,DÍVIDA CONSOLIDADA,10335053.2
2022,Prefeitura Municipal de Itaquitinga - PE,PE,Disponibilidade de Caixa,3249994.16
2022,Prefeitura Municipal de Itaquitinga - PE,PE,Disponibilidade de Caixa Bruta,14222710.63
2022,Prefeitura Municipal de Itaquitinga - PE,PE,RECEITA CORRENTE LÍQUIDA,49511490.41
2022,Prefeitura Municipal de Itaquitinga - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),20.94
2022,Prefeitura Municipal de Itaquitinga - PE,PE,% da DCL sobre a RCL AJUSTADA,14.35
2022,Prefeitura Municipal de Jaboatão dos Guararapes - PE,PE,DÍVIDA CONSOLIDADA,215648944.58
2022,Prefeitura Municipal de Jaboatão dos Guararapes - PE,PE,Disponibilidade de Caixa,378421997.08
2022,Prefeitura Municipal de Jaboatão dos Guararapes - PE,PE,Disponibilidade de Caixa Bruta,394036129.3
2022,Prefeitura Municipal de Jaboatão dos Guararapes - PE,PE,RECEITA CORRENTE LÍQUIDA,1504360300.52
2022,Prefeitura Municipal de Jaboatão dos Guararapes - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),14.36
2022,Prefeitura Municipal de Jaboatão dos Guararapes - PE,PE,% da DCL sobre a RCL AJUSTADA,-11.05
2022,Prefeitura Municipal de Jaqueira - PE,PE,DÍVIDA CONSOLIDADA,16254701.23
2022,Prefeitura Municipal de Jaqueira - PE,PE,Disponibilidade de Caixa,1963564.1
2022,Prefeitura Municipal de Jaqueira - PE,PE,Disponibilidade de Caixa Bruta,3774119.92
2022,Prefeitura Municipal de Jaqueira - PE,PE,RECEITA CORRENTE LÍQUIDA,48009081.31
2022,Prefeitura Municipal de Jaqueira - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),35.2
2022,Prefeitura Municipal de Jaqueira - PE,PE,% da DCL sobre a RCL AJUSTADA,30.95
2022,Prefeitura Municipal de Jataúba - PE,PE,DÍVIDA CONSOLIDADA,12026368.85
2022,Prefeitura Municipal de Jataúba - PE,PE,Disponibilidade de Caixa,9417916.48
2022,Prefeitura Municipal de Jataúba - PE,PE,Disponibilidade de Caixa Bruta,11005149.39
2022,Prefeitura Municipal de Jataúba - PE,PE,RECEITA CORRENTE LÍQUIDA,59391394.89
2022,Prefeitura Municipal de Jataúba - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),20.34
2022,Prefeitura Municipal de Jataúba - PE,PE,% da DCL sobre a RCL AJUSTADA,4.41
2022,Prefeitura Municipal de Jataúba - PE,PE,Precatórios (Não incluídos na DC),128705.78
2022,Prefeitura Municipal de Jatobá - PE,PE,DÍVIDA CONSOLIDADA,12633587.85
2022,Prefeitura Municipal de Jatobá - PE,PE,Disponibilidade de Caixa,3557573.25
2022,Prefeitura Municipal de Jatobá - PE,PE,Disponibilidade de Caixa Bruta,3942508.58
2022,Prefeitura Municipal de Jatobá - PE,PE,RECEITA CORRENTE LÍQUIDA,51304339.89
2022,Prefeitura Municipal de Jatobá - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),25.37
2022,Prefeitura Municipal de Jatobá - PE,PE,% da DCL sobre a RCL AJUSTADA,18.22
2022,Prefeitura Municipal de João Alfredo - PE,PE,DÍVIDA CONSOLIDADA,23486787.19
2022,Prefeitura Municipal de João Alfredo - PE,PE,Precatórios (inclusive) Vencidos e Não Pagos,39994.88
2022,Prefeitura Municipal de João Alfredo - PE,PE,Disponibilidade de Caixa,38918305.4
2022,Prefeitura Municipal de João Alfredo - PE,PE,Disponibilidade de Caixa Bruta,40968952.73
2022,Prefeitura Municipal de João Alfredo - PE,PE,RECEITA CORRENTE LÍQUIDA,84870269.44
2022,Prefeitura Municipal de João Alfredo - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),27.67
2022,Prefeitura Municipal de João Alfredo - PE,PE,% da DCL sobre a RCL AJUSTADA,-18.52
2022,Prefeitura Municipal de Joaquim Nabuco - PE,PE,DÍVIDA CONSOLIDADA,4038282.71
2022,Prefeitura Municipal de Joaquim Nabuco - PE,PE,Disponibilidade de Caixa,2010518.78
2022,Prefeitura Municipal de Joaquim Nabuco - PE,PE,Disponibilidade de Caixa Bruta,3180383.61
2022,Prefeitura Municipal de Joaquim Nabuco - PE,PE,RECEITA CORRENTE LÍQUIDA,46816883.38
2022,Prefeitura Municipal de Joaquim Nabuco - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),8.63
2022,Prefeitura Municipal de Joaquim Nabuco - PE,PE,% da DCL sobre a RCL AJUSTADA,4.33
2022,Prefeitura Municipal de Jurema - PE,PE,DÍVIDA CONSOLIDADA,6867066.92
2022,Prefeitura Municipal de Jurema - PE,PE,Precatórios (inclusive) Vencidos e Não Pagos,22179.74
2022,Prefeitura Municipal de Jurema - PE,PE,Disponibilidade de Caixa,2486507.69
2022,Prefeitura Municipal de Jurema - PE,PE,Disponibilidade de Caixa Bruta,4324488.64
2022,Prefeitura Municipal de Jurema - PE,PE,RECEITA CORRENTE LÍQUIDA,45768529.32
2022,Prefeitura Municipal de Jurema - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),15.0
2022,Prefeitura Municipal de Jurema - PE,PE,% da DCL sobre a RCL AJUSTADA,9.57
2022,Prefeitura Municipal de Lagoa de Itaenga - PE,PE,DÍVIDA CONSOLIDADA,39649877.29
2022,Prefeitura Municipal de Lagoa de Itaenga - PE,PE,Disponibilidade de Caixa,-13461861.82
2022,Prefeitura Municipal de Lagoa de Itaenga - PE,PE,Disponibilidade de Caixa Bruta,4419238.59
2022,Prefeitura Municipal de Lagoa de Itaenga - PE,PE,RECEITA CORRENTE LÍQUIDA,63890611.23
2022,Prefeitura Municipal de Lagoa de Itaenga - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),63.05
2022,Prefeitura Municipal de Lagoa de Itaenga - PE,PE,% da DCL sobre a RCL AJUSTADA,84.45
2022,Prefeitura Municipal de Lagoa do Carro - PE,PE,DÍVIDA CONSOLIDADA,11674932.65
2022,Prefeitura Municipal de Lagoa do Carro - PE,PE,Disponibilidade de Caixa,-9269422.44
2022,Prefeitura Municipal de Lagoa do Carro - PE,PE,Disponibilidade de Caixa Bruta,4578697.68
2022,Prefeitura Municipal de Lagoa do Carro - PE,PE,RECEITA CORRENTE LÍQUIDA,60470030.3
2022,Prefeitura Municipal de Lagoa do Carro - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),19.65
2022,Prefeitura Municipal de Lagoa do Carro - PE,PE,% da DCL sobre a RCL AJUSTADA,35.25
2022,Prefeitura Municipal de Lagoa do Ouro - PE,PE,DÍVIDA CONSOLIDADA,8377042.47
2022,Prefeitura Municipal de Lagoa do Ouro - PE,PE,Disponibilidade de Caixa,1853703.43
2022,Prefeitura Municipal de Lagoa do Ouro - PE,PE,Disponibilidade de Caixa Bruta,3982223.33
2022,Prefeitura Municipal de Lagoa do Ouro - PE,PE,RECEITA CORRENTE LÍQUIDA,49101075.95
2022,Prefeitura Municipal de Lagoa do Ouro - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),18.33
2022,Prefeitura Municipal de Lagoa do Ouro - PE,PE,% da DCL sobre a RCL AJUSTADA,14.27
2022,Prefeitura Municipal de Lagoa dos Gatos - PE,PE,DÍVIDA CONSOLIDADA,144754.47
2022,Prefeitura Municipal de Lagoa dos Gatos - PE,PE,Disponibilidade de Caixa,4770235.43
2022,Prefeitura Municipal de Lagoa dos Gatos - PE,PE,Disponibilidade de Caixa Bruta,4785261.11
2022,Prefeitura Municipal de Lagoa dos Gatos - PE,PE,RECEITA CORRENTE LÍQUIDA,47017553.09
2022,Prefeitura Municipal de Lagoa dos Gatos - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),0.31
2022,Prefeitura Municipal de Lagoa dos Gatos - PE,PE,% da DCL sobre a RCL AJUSTADA,-10.09
2022,Prefeitura Municipal de Lagoa dos Gatos - PE,PE,Precatórios (Não incluídos na DC),45341.08
2022,Prefeitura Municipal de Lagoa Grande - PE,PE,DÍVIDA CONSOLIDADA,7558803.61
2022,Prefeitura Municipal de Lagoa Grande - PE,PE,Disponibilidade de Caixa,33562328.12
2022,Prefeitura Municipal de Lagoa Grande - PE,PE,Disponibilidade de Caixa Bruta,42804294.76
2022,Prefeitura Municipal de Lagoa Grande - PE,PE,RECEITA CORRENTE LÍQUIDA,92984793.82
2022,Prefeitura Municipal de Lagoa Grande - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),8.45
2022,Prefeitura Municipal de Lagoa Grande - PE,PE,% da DCL sobre a RCL AJUSTADA,-30.4
2022,Prefeitura Municipal de Lajedo - PE,PE,DÍVIDA CONSOLIDADA,765004.93
2022,Prefeitura Municipal de Lajedo - PE,PE,Disponibilidade de Caixa,18147796.22
2022,Prefeitura Municipal de Lajedo - PE,PE,Disponibilidade de Caixa Bruta,24327598.96
2022,Prefeitura Municipal de Lajedo - PE,PE,RECEITA CORRENTE LÍQUIDA,120890741.64
2022,Prefeitura Municipal de Lajedo - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),0.64
2022,Prefeitura Municipal de Lajedo - PE,PE,% da DCL sobre a RCL AJUSTADA,-14.58
2022,Prefeitura Municipal de Lajedo - PE,PE,Precatórios (Não incluídos na DC),1136205.15
2022,Prefeitura Municipal de Limoeiro - PE,PE,DÍVIDA CONSOLIDADA,63460343.57
2022,Prefeitura Municipal de Limoeiro - PE,PE,Disponibilidade de Caixa,30386760.19
2022,Prefeitura Municipal de Limoeiro - PE,PE,Disponibilidade de Caixa Bruta,72036000.61
2022,Prefeitura Municipal de Limoeiro - PE,PE,RECEITA CORRENTE LÍQUIDA,138946559.86
2022,Prefeitura Municipal de Limoeiro - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),46.31
2022,Prefeitura Municipal de Limoeiro - PE,PE,% da DCL sobre a RCL AJUSTADA,24.13
2022,Prefeitura Municipal de Macaparana - PE,PE,DÍVIDA CONSOLIDADA,39793.63
2022,Prefeitura Municipal de Macaparana - PE,PE,Disponibilidade de Caixa,11304092.38
2022,Prefeitura Municipal de Macaparana - PE,PE,Disponibilidade de Caixa Bruta,11312295.54
2022,Prefeitura Municipal de Macaparana - PE,PE,RECEITA CORRENTE LÍQUIDA,76838196.24
2022,Prefeitura Municipal de Macaparana - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),0.05
2022,Prefeitura Municipal de Macaparana - PE,PE,% da DCL sobre a RCL AJUSTADA,-14.66
2022,Prefeitura Municipal de Manari - PE,PE,DÍVIDA CONSOLIDADA,2841480.12
2022,Prefeitura Municipal de Manari - PE,PE,Disponibilidade de Caixa,-28094872.11
2022,Prefeitura Municipal de Manari - PE,PE,Disponibilidade de Caixa Bruta,1974221.09
2022,Prefeitura Municipal de Manari - PE,PE,RECEITA CORRENTE LÍQUIDA,63985541.17
2022,Prefeitura Municipal de Manari - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),4.44
2022,Prefeitura Municipal de Manari - PE,PE,% da DCL sobre a RCL AJUSTADA,48.35
2022,Prefeitura Municipal de Machados - PE,PE,DÍVIDA CONSOLIDADA,13490596.44
2022,Prefeitura Municipal de Machados - PE,PE,Disponibilidade de Caixa,4237880.79
2022,Prefeitura Municipal de Machados - PE,PE,Disponibilidade de Caixa Bruta,4573104.09
2022,Prefeitura Municipal de Machados - PE,PE,RECEITA CORRENTE LÍQUIDA,47586185.63
2022,Prefeitura Municipal de Machados - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),28.35
2022,Prefeitura Municipal de Machados - PE,PE,% da DCL sobre a RCL AJUSTADA,19.44
2022,Prefeitura Municipal de Maraial - PE,PE,DÍVIDA CONSOLIDADA,9290771.08
2022,Prefeitura Municipal de Maraial - PE,PE,Disponibilidade de Caixa,-6160061.02
2022,Prefeitura Municipal de Maraial - PE,PE,Disponibilidade de Caixa Bruta,8161872.95
2022,Prefeitura Municipal de Maraial - PE,PE,RECEITA CORRENTE LÍQUIDA,35730030.43
2022,Prefeitura Municipal de Maraial - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),26.22
2022,Prefeitura Municipal de Maraial - PE,PE,% da DCL sobre a RCL AJUSTADA,43.61
2022,Prefeitura Municipal de Mirandiba - PE,PE,DÍVIDA CONSOLIDADA,537581.47
2022,Prefeitura Municipal de Mirandiba - PE,PE,Precatórios (inclusive) Vencidos e Não Pagos,39066.83
2022,Prefeitura Municipal de Mirandiba - PE,PE,Disponibilidade de Caixa,5917296.07
2022,Prefeitura Municipal de Mirandiba - PE,PE,Disponibilidade de Caixa Bruta,9530999.29
2022,Prefeitura Municipal de Mirandiba - PE,PE,RECEITA CORRENTE LÍQUIDA,47406724.37
2022,Prefeitura Municipal de Mirandiba - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),1.15
2022,Prefeitura Municipal de Mirandiba - PE,PE,% da DCL sobre a RCL AJUSTADA,-11.49
2022,Prefeitura Municipal de Nazaré da Mata - PE,PE,DÍVIDA CONSOLIDADA,58043791.09
2022,Prefeitura Municipal de Nazaré da Mata - PE,PE,Precatórios (inclusive) Vencidos e Não Pagos,413426.75
